id,name,year,wine_id,has_valid_ratings,rating_status,ratings_count,ratings_average,reviews_count
10150659,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1992,1992,79269,True,Normal,17,4.2,6
3855014,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1991,1991,79269,True,Normal,14,4.3,3
1910247,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1990,1990,79269,True,Normal,122,4.0,40
2570005,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1989,1989,79269,True,Normal,80,4.4,25
4000879,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1988,1988,79269,True,Normal,59,4.1,26
3922498,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1987,1987,79269,True,Normal,17,4.1,5
1713280,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1986,1986,79269,True,Normal,114,4.3,36
2500019,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1985,1985,79269,True,Normal,94,4.3,33
8438685,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1984,1984,79269,True,Normal,13,3.8,4
3636571,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1983,1983,79269,True,Normal,24,4.1,11
2031823,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1982,1982,79269,True,Normal,62,4.1,24
3652464,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1981,1981,79269,True,Normal,18,3.5,11
2828228,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1980,1980,79269,False,BelowThreshold,4,0.0,1
16472002,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1979,1979,79269,True,Normal,10,3.7,3
3648945,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1978,1978,79269,True,Normal,15,3.8,7
4353645,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1977,1977,79269,False,BelowThreshold,2,0.0,0
12691756,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1976,1976,79269,False,BelowThreshold,7,0.0,5
2143561,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1975,1975,79269,True,Normal,28,3.9,13
3076549,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1974,1974,79269,False,BelowThreshold,7,0.0,2
3667436,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1973,1973,79269,False,BelowThreshold,5,0.0,2
2128635,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1971,1971,79269,False,BelowThreshold,5,0.0,2
2078664,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1970,1970,79269,True,Normal,10,3.5,4
71275588,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1969,1969,79269,False,BelowThreshold,1,0.0,0
154321388,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1967,1967,79269,False,BelowThreshold,3,0.0,2
14559242,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1962,1962,79269,False,BelowThreshold,2,0.0,2
1993608,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1958,1958,79269,False,BelowThreshold,1,0.0,0
9132805,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1957,1957,79269,False,BelowThreshold,1,0.0,1
142200981,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1955,1955,79269,False,BelowThreshold,1,0.0,1
4404509,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1945,1945,79269,False,BelowThreshold,1,0.0,1
12696973,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1926,1926,79269,False,BelowThreshold,1,0.0,1
13715056,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1924,1924,79269,False,BelowThreshold,1,0.0,1
1532644,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien,U.V.,79876,True,Normal,11523,3.9,26
159498604,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2019,2019,79876,False,BelowThreshold,1,0.0,0
156100058,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2018,2018,79876,False,BelowThreshold,1,0.0,0
151097640,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2017,2017,79876,True,Normal,70,4.0,20
121907151,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2016,2016,79876,True,Normal,392,3.8,137
17734911,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2015,2015,79876,True,Normal,682,4.0,226
6986931,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2014,2014,79876,True,Normal,773,3.9,250
9468536,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2013,2013,79876,True,Normal,459,3.9,143
2232142,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2012,2012,79876,True,Normal,991,3.9,272
1378077,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2011,2011,79876,True,Normal,435,3.8,131
1196833,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2010,2010,79876,True,Normal,636,3.8,223
1198516,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2009,2009,79876,True,Normal,673,3.9,213
98802,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2008,2008,79876,True,Normal,915,3.8,266
1209619,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2007,2007,79876,True,Normal,503,3.8,136
1256220,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2006,2006,79876,True,Normal,870,3.8,286
105143,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2005,2005,79876,True,Normal,784,4.0,234
1215070,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2004,2004,79876,True,Normal,222,3.8,77
94964,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2003,2003,79876,True,Normal,508,3.9,162
1226054,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2002,2002,79876,True,Normal,173,3.8,48
1262201,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2001,2001,79876,True,Normal,264,4.0,78
104908,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2000,2000,79876,True,Normal,822,4.1,261
1571084,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1999,1999,79876,True,Normal,601,4.1,192
1745212,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1998,1998,79876,True,Normal,155,3.9,48
1811355,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1997,1997,79876,True,Normal,57,4.3,14
1218092,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1996,1996,79876,True,Normal,63,4.2,20
1260559,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1995,1995,79876,True,Normal,133,3.8,43
1298270,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1994,1994,79876,True,Normal,80,3.7,22
1932141,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1993,1993,79876,True,Normal,31,4.0,15
2257976,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1992,1992,79876,False,BelowThreshold,8,0.0,3
3210677,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1991,1991,79876,False,BelowThreshold,3,0.0,1
2763525,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1990,1990,79876,False,BelowThreshold,9,0.0,5
3734199,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1989,1989,79876,True,Normal,14,4.0,9
5461015,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1988,1988,79876,True,Normal,12,4.0,4
5679325,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1987,1987,79876,False,BelowThreshold,5,0.0,0
3950428,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1986,1986,79876,True,Normal,13,4.2,4
4098698,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1985,1985,79876,False,BelowThreshold,9,0.0,3
21683853,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1984,1984,79876,False,BelowThreshold,2,0.0,1
6544585,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1983,1983,79876,False,BelowThreshold,4,0.0,2
1806360,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1982,1982,79876,True,Normal,10,4.4,3
13660517,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1981,1981,79876,False,BelowThreshold,4,0.0,1
13642586,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1980,1980,79876,False,BelowThreshold,3,0.0,1
5993421,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1979,1979,79876,False,BelowThreshold,3,0.0,1
14664011,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1978,1978,79876,False,BelowThreshold,1,0.0,0
39872585,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1977,1977,79876,False,BelowThreshold,1,0.0,0
27550960,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1976,1976,79876,False,BelowThreshold,1,0.0,0
13499191,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1975,1975,79876,False,BelowThreshold,3,0.0,1
18112135,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1970,1970,79876,False,BelowThreshold,2,0.0,0
12806153,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1967,1967,79876,False,BelowThreshold,1,0.0,1
3471794,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1962,1962,79876,False,BelowThreshold,2,0.0,0
104920,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1959,1959,79876,False,BelowThreshold,2,0.0,0
23585493,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1955,1955,79876,False,BelowThreshold,1,0.0,0
158793978,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1940,1940,79876,False,BelowThreshold,1,0.0,1
8380716,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1924,1924,79876,False,BelowThreshold,1,0.0,0
21149829,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1911,1911,79876,False,BelowThreshold,1,0.0,1
9533326,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 1852,1852,79876,False,BelowThreshold,2,0.0,0
1663878,Produttori del Barbaresco Nebbiolo Langhe,U.V.,19264,True,Normal,12132,3.7,79
156400221,Produttori del Barbaresco Nebbiolo Langhe 2018,2018,19264,True,Normal,1033,3.8,320
150428410,Produttori del Barbaresco Nebbiolo Langhe 2017,2017,19264,True,Normal,1443,3.8,478
107359504,Produttori del Barbaresco Nebbiolo Langhe 2016,2016,19264,True,Normal,1627,3.8,510
14141411,Produttori del Barbaresco Nebbiolo Langhe 2015,2015,19264,True,Normal,1796,3.8,518
10242434,Produttori del Barbaresco Nebbiolo Langhe 2014,2014,19264,True,Normal,1696,3.6,521
3243664,Produttori del Barbaresco Nebbiolo Langhe 2013,2013,19264,True,Normal,1292,3.6,458
2355178,Produttori del Barbaresco Nebbiolo Langhe 2012,2012,19264,True,Normal,1347,3.6,489
1371842,Produttori del Barbaresco Nebbiolo Langhe 2011,2011,19264,True,Normal,606,3.7,173
1298697,Produttori del Barbaresco Nebbiolo Langhe 2010,2010,19264,True,Normal,678,3.7,176
1176772,Produttori del Barbaresco Nebbiolo Langhe 2009,2009,19264,True,Normal,125,3.7,25
1149673,Produttori del Barbaresco Nebbiolo Langhe 2008,2008,19264,True,Normal,122,3.6,22
19990,Produttori del Barbaresco Nebbiolo Langhe 2007,2007,19264,True,Normal,33,4.1,17
1604808,Produttori del Barbaresco Nebbiolo Langhe 2006,2006,19264,True,Normal,17,3.5,4
1893095,Produttori del Barbaresco Nebbiolo Langhe 2005,2005,19264,True,Normal,10,3.6,6
3840616,Produttori del Barbaresco Nebbiolo Langhe 2004,2004,19264,True,Normal,13,3.9,8
1576317,Produttori del Barbaresco Nebbiolo Langhe 2003,2003,19264,False,BelowThreshold,3,0.0,0
1869104,Produttori del Barbaresco Nebbiolo Langhe 2002,2002,19264,False,BelowThreshold,4,0.0,1
2561423,Produttori del Barbaresco Nebbiolo Langhe 2001,2001,19264,False,BelowThreshold,4,0.0,2
3213345,Produttori del Barbaresco Nebbiolo Langhe 2000,2000,19264,False,BelowThreshold,3,0.0,0
3966570,Produttori del Barbaresco Nebbiolo Langhe 1999,1999,19264,False,BelowThreshold,1,0.0,1
4623394,Produttori del Barbaresco Nebbiolo Langhe 1998,1998,19264,False,BelowThreshold,2,0.0,1
12702470,Produttori del Barbaresco Nebbiolo Langhe 1996,1996,19264,False,BelowThreshold,1,0.0,1
8236603,Produttori del Barbaresco Nebbiolo Langhe 1995,1995,19264,True,Normal,14,3.8,4
9682326,Produttori del Barbaresco Nebbiolo Langhe 1994,1994,19264,False,BelowThreshold,1,0.0,0
32102546,Produttori del Barbaresco Nebbiolo Langhe 1993,1993,19264,False,BelowThreshold,2,0.0,1
3302563,Produttori del Barbaresco Nebbiolo Langhe 1992,1992,19264,False,BelowThreshold,1,0.0,0
9435880,Produttori del Barbaresco Nebbiolo Langhe 1990,1990,19264,False,BelowThreshold,1,0.0,1
40239600,Produttori del Barbaresco Nebbiolo Langhe 1989,1989,19264,False,BelowThreshold,1,0.0,1
5099194,Produttori del Barbaresco Nebbiolo Langhe 1984,1984,19264,False,BelowThreshold,4,0.0,3
4485376,Produttori del Barbaresco Nebbiolo Langhe 1983,1983,19264,False,BelowThreshold,2,0.0,0
47366884,Produttori del Barbaresco Nebbiolo Langhe 1981,1981,19264,False,BelowThreshold,1,0.0,1
7962607,Produttori del Barbaresco Nebbiolo Langhe 1978,1978,19264,False,BelowThreshold,1,0.0,1
148621419,Produttori del Barbaresco Nebbiolo Langhe 1977,1977,19264,False,BelowThreshold,1,0.0,0
3007643,Produttori del Barbaresco Nebbiolo Langhe 1971,1971,19264,False,BelowThreshold,1,0.0,0
2426516,Château Lalande-Borie Saint-Julien,U.V.,1209244,True,Normal,7168,3.9,21
159876765,Château Lalande-Borie Saint-Julien 2019,2019,1209244,False,BelowThreshold,1,0.0,0
156748724,Château Lalande-Borie Saint-Julien 2018,2018,1209244,False,BelowThreshold,3,0.0,1
152744713,Château Lalande-Borie Saint-Julien 2017,2017,1209244,True,Normal,25,4.1,10
96236951,Château Lalande-Borie Saint-Julien 2016,2016,1209244,True,Normal,183,4.0,54
14941915,Château Lalande-Borie Saint-Julien 2015,2015,1209244,True,Normal,593,4.0,218
14880501,Château Lalande-Borie Saint-Julien 2014,2014,1209244,True,Normal,465,3.9,189
3446204,Château Lalande-Borie Saint-Julien 2013,2013,1209244,True,Normal,342,3.8,117
9562740,Château Lalande-Borie Saint-Julien 2012,2012,1209244,True,Normal,905,4.0,267
3446207,Château Lalande-Borie Saint-Julien 2011,2011,1209244,True,Normal,743,3.8,215
2920803,Château Lalande-Borie Saint-Julien 2010,2010,1209244,True,Normal,982,3.9,324
2302578,Château Lalande-Borie Saint-Julien 2009,2009,1209244,True,Normal,670,4.0,213
4444932,Château Lalande-Borie Saint-Julien 2008,2008,1209244,True,Normal,289,3.8,82
2982628,Château Lalande-Borie Saint-Julien 2007,2007,1209244,True,Normal,329,3.9,78
3446216,Château Lalande-Borie Saint-Julien 2006,2006,1209244,True,Normal,257,3.9,77
4073398,Château Lalande-Borie Saint-Julien 2005,2005,1209244,True,Normal,319,3.9,109
3481000,Château Lalande-Borie Saint-Julien 2004,2004,1209244,True,Normal,375,4.0,104
3511680,Château Lalande-Borie Saint-Julien 2003,2003,1209244,True,Normal,54,4.3,13
4073413,Château Lalande-Borie Saint-Julien 2002,2002,1209244,True,Normal,41,3.8,11
3446219,Château Lalande-Borie Saint-Julien 2001,2001,1209244,True,Normal,48,4.1,13
1390911,Château Lalande-Borie Saint-Julien 2000,2000,1209244,True,Normal,117,4.3,30
4073421,Château Lalande-Borie Saint-Julien 1999,1999,1209244,True,Normal,35,4.1,10
3285319,Château Lalande-Borie Saint-Julien 1998,1998,1209244,True,Normal,16,4.0,3
2211843,Château Lalande-Borie Saint-Julien 1997,1997,1209244,True,Normal,24,4.0,8
2364027,Château Lalande-Borie Saint-Julien 1996,1996,1209244,True,Normal,25,4.0,6
5427481,Château Lalande-Borie Saint-Julien 1995,1995,1209244,True,Normal,32,4.1,9
4068058,Château Lalande-Borie Saint-Julien 1994,1994,1209244,True,Normal,13,3.3,1
4372210,Château Lalande-Borie Saint-Julien 1993,1993,1209244,True,Normal,10,4.2,2
2864459,Château Lalande-Borie Saint-Julien 1992,1992,1209244,False,BelowThreshold,5,0.0,3
17858865,Château Lalande-Borie Saint-Julien 1991,1991,1209244,False,BelowThreshold,7,0.0,2
3514317,Château Lalande-Borie Saint-Julien 1990,1990,1209244,True,Normal,36,4.1,10
1707489,Château Lalande-Borie Saint-Julien 1989,1989,1209244,True,Normal,18,3.8,6
2157881,Château Lalande-Borie Saint-Julien 1988,1988,1209244,True,Normal,24,3.9,8
19481607,Château Lalande-Borie Saint-Julien 1987,1987,1209244,False,BelowThreshold,4,0.0,2
1642054,Château Lalande-Borie Saint-Julien 1986,1986,1209244,True,Normal,14,4.1,4
1297544,Château Lalande-Borie Saint-Julien 1985,1985,1209244,True,Normal,29,4.0,12
22403981,Château Lalande-Borie Saint-Julien 1984,1984,1209244,False,BelowThreshold,6,0.0,3
14629188,Château Lalande-Borie Saint-Julien 1983,1983,1209244,False,BelowThreshold,8,0.0,5
14110361,Château Lalande-Borie Saint-Julien 1982,1982,1209244,True,Normal,16,4.1,6
3067940,Château Lalande-Borie Saint-Julien 1981,1981,1209244,True,Normal,24,4.0,11
19943654,Château Lalande-Borie Saint-Julien 1980,1980,1209244,False,BelowThreshold,3,0.0,0
12957353,Château Lalande-Borie Saint-Julien 1979,1979,1209244,False,BelowThreshold,6,0.0,2
18391439,Château Lalande-Borie Saint-Julien 1978,1978,1209244,False,BelowThreshold,2,0.0,1
20474974,Château Lalande-Borie Saint-Julien 1976,1976,1209244,False,BelowThreshold,1,0.0,1
9825171,Château Lalande-Borie Saint-Julien 1975,1975,1209244,False,BelowThreshold,1,0.0,1
22478452,Château Lalande-Borie Saint-Julien 1964,1964,1209244,False,BelowThreshold,1,0.0,0
1802320,J. Moreau & Fils Chablis,U.V.,1174530,True,Normal,6810,3.8,46
159612985,J. Moreau & Fils Chablis 2019,2019,1174530,True,Normal,68,3.8,16
156551864,J. Moreau & Fils Chablis 2018,2018,1174530,True,Normal,1010,3.9,328
152370194,J. Moreau & Fils Chablis 2017,2017,1174530,True,Normal,771,3.8,244
113058712,J. Moreau & Fils Chablis 2016,2016,1174530,True,Normal,543,3.7,168
16546024,J. Moreau & Fils Chablis 2015,2015,1174530,True,Normal,934,3.7,289
8034392,J. Moreau & Fils Chablis 2014,2014,1174530,True,Normal,1212,3.7,363
2950266,J. Moreau & Fils Chablis 2013,2013,1174530,True,Normal,750,3.7,248
1773497,J. Moreau & Fils Chablis 2012,2012,1174530,True,Normal,631,3.7,193
1431009,J. Moreau & Fils Chablis 2011,2011,1174530,True,Normal,323,3.7,81
1253732,J. Moreau & Fils Chablis 2010,2010,1174530,True,Normal,250,3.7,38
1341568,J. Moreau & Fils Chablis 2009,2009,1174530,True,Normal,39,4.0,9
2258966,J. Moreau & Fils Chablis 2008,2008,1174530,True,Normal,49,3.8,12
1326906,J. Moreau & Fils Chablis 2007,2007,1174530,True,Normal,16,3.7,4
1229850,J. Moreau & Fils Chablis 2006,2006,1174530,True,Normal,11,3.5,4
2004614,J. Moreau & Fils Chablis 2005,2005,1174530,False,BelowThreshold,1,0.0,1
2024780,J. Moreau & Fils Chablis 2004,2004,1174530,False,BelowThreshold,5,0.0,2
5755979,J. Moreau & Fils Chablis 2003,2003,1174530,False,BelowThreshold,5,0.0,1
6105652,J. Moreau & Fils Chablis 2002,2002,1174530,False,BelowThreshold,3,0.0,2
9941322,J. Moreau & Fils Chablis 2001,2001,1174530,False,BelowThreshold,5,0.0,2
2376367,J. Moreau & Fils Chablis 2000,2000,1174530,False,BelowThreshold,8,0.0,2
10930653,J. Moreau & Fils Chablis 1999,1999,1174530,False,BelowThreshold,1,0.0,1
3979627,J. Moreau & Fils Chablis 1998,1998,1174530,False,BelowThreshold,1,0.0,0
4192525,J. Moreau & Fils Chablis 1997,1997,1174530,False,BelowThreshold,1,0.0,0
5103687,J. Moreau & Fils Chablis 1996,1996,1174530,False,BelowThreshold,3,0.0,0
20992887,J. Moreau & Fils Chablis 1995,1995,1174530,False,BelowThreshold,2,0.0,1
2520495,J. Moreau & Fils Chablis 1990,1990,1174530,False,BelowThreshold,2,0.0,0
10946343,J. Moreau & Fils Chablis 1989,1989,1174530,False,BelowThreshold,2,0.0,0
3979629,J. Moreau & Fils Chablis 1988,1988,1174530,False,BelowThreshold,2,0.0,1
152901160,J. Moreau & Fils Chablis 1987,1987,1174530,False,BelowThreshold,1,0.0,0
98355483,J. Moreau & Fils Chablis 1984,1984,1174530,False,BelowThreshold,1,0.0,0
3018667,J. Moreau & Fils Chablis 1979,1979,1174530,False,BelowThreshold,1,0.0,0
6214517,J. Moreau & Fils Chablis 1977,1977,1174530,False,BelowThreshold,1,0.0,0
15348164,J. Moreau & Fils Chablis 1814,1814,1174530,False,BelowThreshold,1,0.0,0
2473205,Château Fuissé Pouilly-Fuissé Tête de Cuvée,U.V.,1632923,True,Normal,5424,4.2,50
158710421,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2018,2018,1632923,True,Normal,15,4.2,6
150658155,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2017,2017,1632923,True,Normal,893,4.3,324
111300575,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2016,2016,1632923,True,Normal,1146,4.3,417
21804677,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2015,2015,1632923,True,Normal,980,4.2,346
14926880,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2014,2014,1632923,True,Normal,848,4.1,288
8567193,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2013,2013,1632923,True,Normal,215,4.1,60
7464171,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2012,2012,1632923,True,Normal,284,4.0,92
3148396,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2011,2011,1632923,True,Normal,536,4.0,186
2901626,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2010,2010,1632923,True,Normal,134,3.9,46
8469911,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2009,2009,1632923,True,Normal,14,3.8,7
7068757,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2008,2008,1632923,True,Normal,32,4.1,13
4265084,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2007,2007,1632923,False,BelowThreshold,7,0.0,3
3800278,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2006,2006,1632923,True,Normal,40,4.0,13
14053075,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2005,2005,1632923,True,Normal,10,3.4,4
3433342,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2004,2004,1632923,True,Normal,16,3.9,6
9097714,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2003,2003,1632923,True,Normal,13,3.3,4
144569980,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2002,2002,1632923,False,BelowThreshold,1,0.0,0
12729972,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2001,2001,1632923,False,BelowThreshold,1,0.0,1
149380662,Château Fuissé Pouilly-Fuissé Tête de Cuvée 2000,2000,1632923,False,BelowThreshold,1,0.0,1
147733199,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1999,1999,1632923,False,BelowThreshold,1,0.0,1
24904742,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1998,1998,1632923,False,BelowThreshold,1,0.0,0
155665380,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1997,1997,1632923,False,BelowThreshold,1,0.0,0
10031700,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1996,1996,1632923,False,BelowThreshold,5,0.0,1
155954610,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1995,1995,1632923,False,BelowThreshold,1,0.0,0
15831911,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1991,1991,1632923,False,BelowThreshold,3,0.0,0
149798234,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1990,1990,1632923,False,BelowThreshold,3,0.0,2
150004629,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1988,1988,1632923,False,BelowThreshold,4,0.0,2
6919579,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1987,1987,1632923,False,BelowThreshold,1,0.0,0
14252626,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1981,1981,1632923,False,BelowThreshold,2,0.0,0
146100522,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1980,1980,1632923,True,Normal,15,4.4,3
11822928,Château Fuissé Pouilly-Fuissé Tête de Cuvée 1960,1960,1632923,False,BelowThreshold,1,0.0,1
41142857,Château Bouscassé Madiran,U.V.,3821778,True,Normal,11495,3.8,46
156364549,Château Bouscassé Madiran 2018,2018,3821778,False,BelowThreshold,3,0.0,0
150444143,Château Bouscassé Madiran 2017,2017,3821778,False,BelowThreshold,4,0.0,0
147306657,Château Bouscassé Madiran 2016,2016,3821778,True,Normal,207,3.7,63
147544809,Château Bouscassé Madiran 2015,2015,3821778,True,Normal,980,3.8,350
145117057,Château Bouscassé Madiran 2014,2014,3821778,True,Normal,1520,3.8,493
144613635,Château Bouscassé Madiran 2013,2013,3821778,True,Normal,1036,3.7,327
142034463,Château Bouscassé Madiran 2012,2012,3821778,True,Normal,1303,3.8,424
121968250,Château Bouscassé Madiran 2011,2011,3821778,True,Normal,1300,3.8,417
45911425,Château Bouscassé Madiran 2010,2010,3821778,True,Normal,1575,3.8,494
47259641,Château Bouscassé Madiran 2009,2009,3821778,True,Normal,1717,3.7,609
61609213,Château Bouscassé Madiran 2008,2008,3821778,True,Normal,540,3.5,179
62411537,Château Bouscassé Madiran 2007,2007,3821778,True,Normal,176,3.8,69
102627164,Château Bouscassé Madiran 2006,2006,3821778,True,Normal,114,3.8,44
41142856,Château Bouscassé Madiran 2005,2005,3821778,True,Normal,120,3.7,54
111261626,Château Bouscassé Madiran 2004,2004,3821778,True,Normal,153,4.1,60
106381693,Château Bouscassé Madiran 2003,2003,3821778,True,Normal,64,3.7,24
75909013,Château Bouscassé Madiran 2002,2002,3821778,True,Normal,69,3.9,23
148080722,Château Bouscassé Madiran 2001,2001,3821778,True,Normal,68,4.0,28
78988215,Château Bouscassé Madiran 2000,2000,3821778,True,Normal,67,3.8,28
82209849,Château Bouscassé Madiran 1999,1999,3821778,True,Normal,94,3.8,32
83239906,Château Bouscassé Madiran 1998,1998,3821778,True,Normal,41,4.0,10
1690597,Château Bouscassé Madiran 1997,1997,3821778,True,Normal,24,3.8,6
53930900,Château Bouscassé Madiran 1996,1996,3821778,True,Normal,37,3.8,12
58333400,Château Bouscassé Madiran 1995,1995,3821778,True,Normal,27,4.2,9
103382278,Château Bouscassé Madiran 1994,1994,3821778,True,Normal,16,3.8,7
1247346,Château Bouscassé Madiran 1993,1993,3821778,False,BelowThreshold,9,0.0,7
147269047,Château Bouscassé Madiran 1992,1992,3821778,False,BelowThreshold,1,0.0,0
18300490,Château Bouscassé Madiran 1991,1991,3821778,False,BelowThreshold,3,0.0,0
142631440,Château Bouscassé Madiran 1990,1990,3821778,True,Normal,11,3.6,8
139942261,Château Bouscassé Madiran 1989,1989,3821778,False,BelowThreshold,4,0.0,1
143229940,Château Bouscassé Madiran 1988,1988,3821778,False,BelowThreshold,1,0.0,0
4671134,Château Bouscassé Madiran 1987,1987,3821778,False,BelowThreshold,1,0.0,0
