id,score_normalized,reviewed_at,vintage_id
3016105,86,2007-10-01T00:00:00Z,1168533
3506386,15,2020-04-29T00:00:00Z,1168533
1371824,90,2013-01-06T00:00:00Z,94160
1903506,91,2001-04-23T00:00:00Z,94160
2841526,81,2001-06-01T00:00:00Z,94160
3188119,96,2017-09-12T00:00:00Z,94160
1895324,89,1999-04-23T00:00:00Z,1317042
1366047,91,2011-04-20T00:00:00Z,2123459
1761403,93,2011-05-02T00:00:00Z,2123459
1949820,94,2016-03-14T00:00:00Z,2123459
2501523,88,2013-03-01T00:00:00Z,2123459
2505767,88,2011-06-01T00:00:00Z,2123459
3164953,92,2013-09-11T00:00:00Z,2123459
3179837,93,2014-03-11T00:00:00Z,2123459
1931271,89,2014-03-27T00:00:00Z,105143
3179146,95,2014-04-23T00:00:00Z,105143
1369997,86,2011-08-07T00:00:00Z,1254604
1705946,88,2006-04-24T00:00:00Z,1254604
2838841,85,2008-03-01T00:00:00Z,1254604
2839169,85,2006-06-01T00:00:00Z,1254604
3015717,85,2008-10-01T00:00:00Z,1254604
1836042,92,2016-04-28T00:00:00Z,14589025
2948812,88,2018-02-21T00:00:00Z,14589025
3499963,92,2019-08-08T00:00:00Z,150276912
3504184,94,2019-12-09T00:00:00Z,150276912
3504185,94,2019-10-01T00:00:00Z,150276912
3505318,97,2020-02-25T00:00:00Z,150276912
3505319,97,2015-01-01T00:00:00Z,150276912
3505320,96,2015-01-01T00:00:00Z,150276912
3505321,94,2015-01-01T00:00:00Z,150276912
3505322,94,2015-01-01T00:00:00Z,150276912
3505323,93,2015-01-01T00:00:00Z,150276912
3505324,93,2020-02-25T00:00:00Z,150276912
3505325,93,2015-01-01T00:00:00Z,150276912
3505326,94,2020-02-25T00:00:00Z,150276912
3494606,96,2019-05-31T00:00:00Z,14225171
2668978,90,2017-12-29T00:00:00Z,141375198
1367965,90,2016-04-29T00:00:00Z,25598523
1835782,89,2016-04-28T00:00:00Z,25598523
2549929,84,2017-07-01T00:00:00Z,25598523
2549930,86,2016-04-01T00:00:00Z,25598523
2948615,88,2018-02-21T00:00:00Z,25598523
1895231,88,1999-04-23T00:00:00Z,104161
210611,96,2016-04-28T00:00:00Z,14117278
1366476,95,2016-04-21T00:00:00Z,14117278
2543036,93,2016-04-01T00:00:00Z,14117278
2948246,94,2018-02-21T00:00:00Z,14117278
1750934,87,2011-12-23T00:00:00Z,1389445
1762595,91,2011-05-02T00:00:00Z,1558861
1949712,90,2015-08-13T00:00:00Z,1558861
2501454,90,2013-03-01T00:00:00Z,1558861
2505993,90,2011-06-01T00:00:00Z,1558861
2546507,88,2012-02-01T00:00:00Z,1558861
2546508,88,2011-04-01T00:00:00Z,1558861
1366292,90,2011-04-21T00:00:00Z,1434386
1762081,89,2011-05-02T00:00:00Z,1434386
2501450,85,2013-03-01T00:00:00Z,1434386
2501498,81,2013-03-01T00:00:00Z,1434386
2505690,83,2011-06-01T00:00:00Z,1434386
2505970,85,2011-06-01T00:00:00Z,1434386
2543624,90,2013-10-01T00:00:00Z,1434386
2543625,89,2011-04-01T00:00:00Z,1434386
1801990,88,2015-04-30T00:00:00Z,4574625
2544088,87,2015-04-01T00:00:00Z,4574625
241131,92,1999-10-30T00:00:00Z,89643
1371487,89,2011-01-02T00:00:00Z,89643
2526594,93,2001-06-01T00:00:00Z,89643
215711,95,2004-04-26T00:00:00Z,1187474
1372732,94,2009-06-20T00:00:00Z,1187474
2839862,88,2004-06-01T00:00:00Z,1187474
3016685,91,2006-10-01T00:00:00Z,1187474
3174217,92,2015-12-01T00:00:00Z,1187474
1944722,90,2014-03-27T00:00:00Z,1354667
1372146,89,2011-07-21T00:00:00Z,1323982
1909756,94,2003-10-31T00:00:00Z,1323982
2498843,88,2003-06-01T00:00:00Z,1323982
2838205,88,2005-03-01T00:00:00Z,1323982
1903514,92,2001-04-23T00:00:00Z,2321755
2841530,85,2001-06-01T00:00:00Z,2321755
1369013,88,2012-04-08T00:00:00Z,2882466
2546398,88,2013-09-01T00:00:00Z,2882466
2546399,87,2012-04-01T00:00:00Z,2882466
2662937,80,2012-04-26T00:00:00Z,2882466
1723330,85,2008-04-30T00:00:00Z,1168768
2543822,90,2017-02-01T00:00:00Z,1168768
2543823,88,2008-03-01T00:00:00Z,1168768
224642,93,2014-08-28T00:00:00Z,2320038
1808669,92,2016-12-30T00:00:00Z,89961750
1801431,85,2015-04-30T00:00:00Z,23473965
2550029,85,2013-04-01T00:00:00Z,2198411
3163223,90,2016-03-03T00:00:00Z,2198411
226247,93,2010-04-27T00:00:00Z,1183256
1375070,92,2012-05-04T00:00:00Z,1183256
2542127,94,2012-09-01T00:00:00Z,1183256
2542128,94,2011-03-01T00:00:00Z,1183256
2542129,94,2010-03-01T00:00:00Z,1183256
2839944,90,2010-06-01T00:00:00Z,1183256
1367437,88,2013-04-26T00:00:00Z,4130124
1848692,89,2013-04-25T00:00:00Z,4130124
2550016,85,2013-04-01T00:00:00Z,4130124
1378106,87,2013-07-01T00:00:00Z,2034611
1851378,90,2013-06-28T00:00:00Z,2034611
2539610,90,2013-04-01T00:00:00Z,2034611
2546377,88,2013-04-01T00:00:00Z,2613612
2664594,88,2013-04-25T00:00:00Z,2613612
608715,96,2016-12-30T00:00:00Z,7255852
1379273,88,2016-07-01T00:00:00Z,7255852
2778979,94,2018-04-01T00:00:00Z,7255852
1376501,89,2004-10-05T00:00:00Z,93863
2674085,88,1993-02-28T00:00:00Z,93863
205629,95,2011-05-02T00:00:00Z,1219248
1949770,96,2015-11-25T00:00:00Z,1219248
2507806,88,2013-03-01T00:00:00Z,1219248
2539573,92,2011-06-01T00:00:00Z,1219248
1895345,88,1999-04-23T00:00:00Z,1184887
1366715,87,2014-04-23T00:00:00Z,3122733
1774466,88,2014-08-28T00:00:00Z,3122733
2706344,90,2017-01-01T00:00:00Z,3122733
1856468,91,2017-10-31T00:00:00Z,10122869
1371029,93,2012-02-02T00:00:00Z,1426978
1735312,96,2010-04-27T00:00:00Z,1426978
2506188,92,2012-03-01T00:00:00Z,1426978
2542896,91,2013-03-01T00:00:00Z,1426978
2542897,92,2012-02-01T00:00:00Z,1426978
2542898,94,2010-03-01T00:00:00Z,1426978
2839887,92,2010-06-01T00:00:00Z,1426978
1365991,92,2012-04-19T00:00:00Z,2451466
2546438,88,2012-04-01T00:00:00Z,2451466
2663185,93,2012-04-26T00:00:00Z,2451466
1373801,87,2017-03-21T00:00:00Z,1177509
1722803,91,2008-04-30T00:00:00Z,1177509
1862505,83,2017-06-30T00:00:00Z,1177509
2499058,86,2008-06-01T00:00:00Z,1177509
2536684,86,2010-03-01T00:00:00Z,1177509
2541482,81,2008-03-01T00:00:00Z,1177509
2543250,92,2012-04-01T00:00:00Z,1604978
2663228,93,2012-04-26T00:00:00Z,1604978
3505653,92,2020-03-20T00:00:00Z,15179107
3505660,95,2020-03-21T00:00:00Z,15179107
3506341,100,2020-04-29T00:00:00Z,15179107
3506352,90,2020-04-29T00:00:00Z,15179107
1365742,91,2012-04-10T00:00:00Z,1546313
1830175,91,2012-04-26T00:00:00Z,1546313
1367539,88,2016-04-26T00:00:00Z,14190572
1834760,89,2016-04-28T00:00:00Z,14190572
2947345,82,2018-02-21T00:00:00Z,14190572
3505887,97,2020-04-03T00:00:00Z,156210226
3505913,90,2020-04-06T00:00:00Z,156210226
2663602,95,2013-12-30T00:00:00Z,1466039
2905127,89,2008-02-01T00:00:00Z,1466039
3022069,93,2017-08-01T00:00:00Z,20036204
1374455,84,2015-05-15T00:00:00Z,2562905
2664350,81,2013-04-25T00:00:00Z,2562905
1365776,90,2012-04-13T00:00:00Z,1388330
2543550,90,2012-04-01T00:00:00Z,1388330
2662924,89,2012-04-26T00:00:00Z,1388330
1803779,87,2015-04-30T00:00:00Z,1851323
1371699,90,2011-01-28T00:00:00Z,93647
1732116,91,2009-04-29T00:00:00Z,93647
2537062,92,2011-03-01T00:00:00Z,93647
2833063,90,2009-06-01T00:00:00Z,93647
610700,94,2016-10-28T00:00:00Z,14147188
1857358,93,2017-10-31T00:00:00Z,14147188
3497017,91,2019-07-11T00:00:00Z,151955871
1785918,90,2015-06-29T00:00:00Z,2440879
2514803,90,2015-12-01T00:00:00Z,2440879
2498974,78,2008-06-01T00:00:00Z,1203388
2550146,85,2009-04-01T00:00:00Z,1235173
2833090,79,2009-06-01T00:00:00Z,1235173
1368260,87,2017-04-29T00:00:00Z,144364300
1864229,90,2017-04-28T00:00:00Z,144364300
2546756,87,2017-04-01T00:00:00Z,144364300
3299217,88,2018-11-30T00:00:00Z,144364300
1366459,91,2016-04-21T00:00:00Z,17716697
1376377,87,2014-10-25T00:00:00Z,93694
1908111,86,2002-02-28T00:00:00Z,93694
2841653,86,2001-06-01T00:00:00Z,93694
3188123,96,2017-09-12T00:00:00Z,93694
1365759,89,2012-04-10T00:00:00Z,1624829
1862366,89,2017-06-30T00:00:00Z,1624829
2543564,90,2012-04-01T00:00:00Z,1624829
2663073,90,2012-04-26T00:00:00Z,1624829
1775223,88,2014-08-28T00:00:00Z,2057236
1868938,90,2017-03-31T00:00:00Z,2513341
2543241,93,2012-04-01T00:00:00Z,2513341
2663196,93,2012-04-26T00:00:00Z,2513341
1802135,91,2015-04-30T00:00:00Z,6417611
1868866,87,2017-03-31T00:00:00Z,6417611
2544110,87,2015-04-01T00:00:00Z,6417611
2528376,98,2017-12-01T00:00:00Z,28800544
2947419,97,2018-04-27T00:00:00Z,28800544
3112865,95,2018-08-20T00:00:00Z,28800544
1372074,93,2010-07-18T00:00:00Z,1258484
1731930,93,2009-04-29T00:00:00Z,1258484
1944473,93,2012-01-05T00:00:00Z,1258484
2536933,92,2011-01-01T00:00:00Z,1258484
2833130,92,2009-06-01T00:00:00Z,1258484
1366221,91,2016-04-20T00:00:00Z,17105237
1835630,92,2016-04-28T00:00:00Z,17105237
2948457,93,2018-02-21T00:00:00Z,17105237
1366648,91,2013-04-23T00:00:00Z,1757356
2664298,90,2013-04-25T00:00:00Z,1757356
1377084,90,2015-09-21T00:00:00Z,1183194
1723383,89,2008-04-30T00:00:00Z,1183194
1862541,92,2017-06-30T00:00:00Z,1183194
2539440,95,2010-01-01T00:00:00Z,1183194
2543824,90,2008-04-01T00:00:00Z,1183194
2839831,97,2008-06-01T00:00:00Z,1183194
1370762,91,2012-02-10T00:00:00Z,1396316
2537153,85,2012-01-01T00:00:00Z,1396316
2539519,85,2010-06-01T00:00:00Z,1396316
3169735,95,2012-11-12T00:00:00Z,1396316
1370532,89,2016-12-27T00:00:00Z,2228707
1803676,89,2015-04-30T00:00:00Z,2228707
1736338,92,2010-04-27T00:00:00Z,6916123
2833547,85,2010-06-01T00:00:00Z,6916123
3169754,93,2012-11-12T00:00:00Z,6916123
2663260,91,2012-04-26T00:00:00Z,2426294
1802057,91,2015-04-30T00:00:00Z,9149761
1868815,91,2017-03-31T00:00:00Z,9149761
1844407,87,2013-10-31T00:00:00Z,1908352
3493325,91,2019-05-31T00:00:00Z,150505232
1376009,89,2011-11-06T00:00:00Z,1149560
1706181,88,2006-04-24T00:00:00Z,1149560
2829858,90,2006-06-01T00:00:00Z,1149560
2838963,86,2008-04-01T00:00:00Z,1149560
3015810,88,2008-10-01T00:00:00Z,1149560
1370867,87,2013-02-13T00:00:00Z,1348898
1761418,91,2011-05-02T00:00:00Z,1348898
2505686,88,2011-06-01T00:00:00Z,1348898
2507771,90,2013-03-01T00:00:00Z,1348898
610118,95,2016-12-30T00:00:00Z,54333521
3501561,91,2019-08-30T00:00:00Z,2357645
1372733,90,2009-06-20T00:00:00Z,1242368
1710639,89,2007-06-29T00:00:00Z,1242368
1927254,91,2016-04-24T00:00:00Z,1242368
2833726,90,2005-06-01T00:00:00Z,1242368
2838510,90,2007-03-01T00:00:00Z,1242368
2543190,93,2017-05-01T00:00:00Z,1491868
2543191,94,2013-04-01T00:00:00Z,1491868
2664638,96,2013-04-25T00:00:00Z,1491868
1370550,90,2012-12-29T00:00:00Z,1287942
1904033,91,2002-04-30T00:00:00Z,1287942
2537856,85,2002-06-01T00:00:00Z,1287942
1374445,88,2015-05-15T00:00:00Z,22431023
2546317,88,2013-04-01T00:00:00Z,22431023
2664311,87,2013-04-25T00:00:00Z,22431023
2756802,89,2017-10-01T00:00:00Z,22431023
1834905,88,2016-04-28T00:00:00Z,140335540
1857116,87,2017-10-31T00:00:00Z,140335540
1371925,92,2010-07-10T00:00:00Z,1237099
1894655,93,1998-02-23T00:00:00Z,1237099
2505365,88,1999-03-01T00:00:00Z,1237099
1824980,89,2016-08-31T00:00:00Z,16275944
3031644,90,2018-04-01T00:00:00Z,16275944
422408,90,2017-04-28T00:00:00Z,21403553
1372473,90,2011-07-05T00:00:00Z,1299125
1723322,92,2008-04-30T00:00:00Z,1299125
1862533,92,2017-06-30T00:00:00Z,1299125
2499097,90,2008-06-01T00:00:00Z,1299125
2536706,90,2010-03-01T00:00:00Z,1299125
2543818,90,2014-10-01T00:00:00Z,1299125
2543819,90,2010-11-01T00:00:00Z,1299125
2543820,90,2010-05-01T00:00:00Z,1299125
2543821,91,2008-03-01T00:00:00Z,1299125
226988,94,2006-04-24T00:00:00Z,1271630
1373123,92,2015-06-28T00:00:00Z,1271630
2548961,94,2007-01-01T00:00:00Z,1271630
2548962,89,2006-04-01T00:00:00Z,1271630
2838904,88,2008-03-01T00:00:00Z,1271630
2839209,85,2006-06-01T00:00:00Z,1271630
3016052,91,2008-10-01T00:00:00Z,1271630
1371780,88,2015-01-04T00:00:00Z,85555
1701305,91,2005-04-29T00:00:00Z,85555
2833679,88,2005-06-01T00:00:00Z,85555
2838583,88,2007-03-01T00:00:00Z,85555
1722789,90,2008-04-30T00:00:00Z,1410665
1862503,88,2017-06-30T00:00:00Z,1410665
2536769,90,2010-01-01T00:00:00Z,1410665
2543803,90,2009-09-01T00:00:00Z,1410665
2543804,90,2009-03-01T00:00:00Z,1410665
2543805,90,2008-06-01T00:00:00Z,1410665
2543806,91,2008-03-01T00:00:00Z,1410665
2832787,91,2008-06-01T00:00:00Z,1410665
609827,94,2017-03-31T00:00:00Z,4201835
609828,94,2015-04-30T00:00:00Z,4201835
2527546,96,2015-04-01T00:00:00Z,4201835
3187318,94,2017-11-17T00:00:00Z,4201835
2662938,86,2012-04-26T00:00:00Z,1260488
1370370,90,2013-12-18T00:00:00Z,1203300
1917055,93,2004-04-26T00:00:00Z,1203300
2833212,90,2004-06-01T00:00:00Z,1203300
2838332,90,2006-03-01T00:00:00Z,1203300
1366060,87,2011-04-20T00:00:00Z,1219227
2670600,88,2017-12-29T00:00:00Z,24193069
3111176,92,2018-09-09T00:00:00Z,24193069
3505945,100,2020-04-07T00:00:00Z,24193069
3505946,100,2015-01-01T00:00:00Z,24193069
3507124,92,2020-06-11T00:00:00Z,24193069
1855265,87,2017-10-31T00:00:00Z,144696045
3153183,85,2018-10-01T00:00:00Z,144696045
1366220,92,2016-04-20T00:00:00Z,18621264
1835388,92,2016-04-28T00:00:00Z,18621264
2543363,90,2016-04-01T00:00:00Z,18621264
2948247,91,2018-02-21T00:00:00Z,18621264
3158293,89,2018-06-12T00:00:00Z,18621264
612214,93,2017-04-28T00:00:00Z,121503833
1368771,93,2017-04-29T00:00:00Z,121503833
3299200,91,2018-11-30T00:00:00Z,121503833
1507882,92,2017-07-12T00:00:00Z,15887215
1857768,93,2017-10-31T00:00:00Z,15887215
3012689,92,2018-04-01T00:00:00Z,15887215
3498084,98,2017-08-28T00:00:00Z,15887215
1903615,88,2001-04-23T00:00:00Z,1232997
2841586,86,2001-06-01T00:00:00Z,1232997
1957338,92,2016-10-06T00:00:00Z,4331209
3184513,90,2016-09-06T00:00:00Z,4331209
1366343,89,2012-04-21T00:00:00Z,1862575
3489438,89,2019-02-28T00:00:00Z,4154075
3223402,87,2018-10-31T00:00:00Z,141276546
1371808,90,2015-01-04T00:00:00Z,1192075
1710643,90,2007-06-29T00:00:00Z,1192075
2833733,88,2005-06-01T00:00:00Z,1192075
2838513,86,2007-03-01T00:00:00Z,1192075
3016114,87,2007-10-01T00:00:00Z,1192075
1366673,88,2013-04-23T00:00:00Z,4174286
2543520,90,2013-04-01T00:00:00Z,4174286
2664512,92,2013-04-25T00:00:00Z,4174286
2537057,90,2011-03-01T00:00:00Z,3818471
2833054,90,2009-06-01T00:00:00Z,3818471
3021849,85,2018-08-01T00:00:00Z,151006306
3496441,93,2019-07-26T00:00:00Z,151006306
3505277,90,2020-02-20T00:00:00Z,151006306
1366945,91,2015-04-24T00:00:00Z,7897598
1801927,93,2015-04-30T00:00:00Z,7897598
1868739,91,2017-03-31T00:00:00Z,7897598
2544092,87,2015-04-01T00:00:00Z,7897598
1848610,84,2013-04-25T00:00:00Z,7049532
2544479,86,2013-04-01T00:00:00Z,7049532
1376558,91,2011-10-07T00:00:00Z,1231836
1718882,91,2008-04-30T00:00:00Z,1231836
2839193,85,2006-06-01T00:00:00Z,1231836
1774389,84,2014-08-28T00:00:00Z,4472462
2546301,88,2016-02-01T00:00:00Z,4472462
2546302,88,2014-04-01T00:00:00Z,4472462
1372739,87,2009-06-20T00:00:00Z,1248430
1917086,94,2004-04-26T00:00:00Z,1248430
1924145,86,2006-09-16T00:00:00Z,1248430
2834486,86,2004-06-01T00:00:00Z,1248430
2838336,85,2006-03-01T00:00:00Z,1248430
2704735,90,2017-05-19T00:00:00Z,147939141
219219,93,2004-04-26T00:00:00Z,1331766
1373843,90,2013-03-27T00:00:00Z,1331766
2838344,85,2006-03-01T00:00:00Z,1331766
2839217,86,2004-06-01T00:00:00Z,1331766
3016689,90,2006-10-01T00:00:00Z,1331766
2546223,88,2015-04-01T00:00:00Z,4146878
422527,90,2017-08-31T00:00:00Z,149240023
234355,91,2011-05-02T00:00:00Z,2618952
1732260,89,2009-04-29T00:00:00Z,1221172
2537078,81,2011-03-01T00:00:00Z,1221172
2833100,81,2009-06-01T00:00:00Z,1221172
1368741,90,2017-04-29T00:00:00Z,145130987
1863686,88,2017-04-28T00:00:00Z,145130987
2567114,90,2017-04-01T00:00:00Z,145130987
2567666,87,2017-04-01T00:00:00Z,145130987
3299526,89,2018-11-30T00:00:00Z,145130987
1367525,87,2016-04-26T00:00:00Z,14249957
1836111,91,2016-04-28T00:00:00Z,19361930
2948973,78,2018-02-21T00:00:00Z,19361930
1736952,87,2009-02-25T00:00:00Z,67614
2543895,90,2009-02-01T00:00:00Z,67614
2543896,91,2009-02-01T00:00:00Z,67614
2543897,89,2008-03-01T00:00:00Z,67614
2543898,89,2007-03-01T00:00:00Z,67614
2770426,92,2009-12-01T00:00:00Z,67614
2839649,79,2007-06-01T00:00:00Z,67614
3339590,90,2019-03-08T00:00:00Z,67614
1885378,92,1996-04-26T00:00:00Z,1239554
2533667,93,2001-07-01T00:00:00Z,1239554
1368755,86,2017-04-29T00:00:00Z,94721286
1863731,90,2017-04-28T00:00:00Z,94721286
2546702,87,2017-04-01T00:00:00Z,94721286
1367012,90,2015-04-24T00:00:00Z,8651285
1801949,88,2015-04-30T00:00:00Z,8651285
1868754,88,2017-03-31T00:00:00Z,8651285
1367082,88,2012-04-25T00:00:00Z,1456462
2663135,90,2012-04-26T00:00:00Z,1456462
1366278,88,2011-04-21T00:00:00Z,1839024
2488008,83,2013-01-01T00:00:00Z,1839024
2505952,83,2011-06-01T00:00:00Z,1839024
202024,97,2010-04-27T00:00:00Z,1183241
1369627,97,2010-08-26T00:00:00Z,1183241
2542935,92,2010-03-01T00:00:00Z,1183241
2839915,90,2010-06-01T00:00:00Z,1183241
1368210,94,2016-04-29T00:00:00Z,20959008
1835339,92,2016-04-28T00:00:00Z,20959008
2948179,92,2018-02-21T00:00:00Z,20959008
1502622,91,2017-07-11T00:00:00Z,3138902
2666877,93,2017-08-31T00:00:00Z,3138902
2893184,92,2017-01-01T00:00:00Z,3138902
1835599,91,2016-04-28T00:00:00Z,14192991
3339464,93,2019-03-04T00:00:00Z,14192991
250130,94,2011-05-02T00:00:00Z,1221942
1375106,91,2013-05-07T00:00:00Z,1221942
1949788,88,2015-12-01T00:00:00Z,1221942
2501482,81,2013-03-01T00:00:00Z,1221942
2506117,85,2011-06-01T00:00:00Z,1221942
3164931,95,2013-09-11T00:00:00Z,1221942
235229,94,2009-04-29T00:00:00Z,1177381
1369888,91,2009-08-31T00:00:00Z,1177381
2539453,85,2011-03-01T00:00:00Z,1177381
2546670,87,2010-03-01T00:00:00Z,1177381
2546671,89,2009-04-01T00:00:00Z,1177381
2833092,86,2009-06-01T00:00:00Z,1177381
1375682,90,2013-11-23T00:00:00Z,1196835
1761354,90,2011-05-02T00:00:00Z,1196835
2761244,87,2013-10-01T00:00:00Z,1196835
1775202,88,2014-08-28T00:00:00Z,2498104
3178726,94,2014-05-12T00:00:00Z,1889270
2544312,87,2013-04-01T00:00:00Z,2622929
2664622,88,2013-04-25T00:00:00Z,2622929
2662968,85,2012-04-26T00:00:00Z,3054919
1366758,89,2016-04-23T00:00:00Z,28098857
2543979,87,2016-04-01T00:00:00Z,28098857
2567122,90,2016-04-01T00:00:00Z,28098857
1369028,89,2012-04-08T00:00:00Z,2917041
2543567,90,2012-04-01T00:00:00Z,2917041
2663137,87,2012-04-26T00:00:00Z,2917041
233112,94,2016-04-28T00:00:00Z,17933239
1366756,92,2016-04-23T00:00:00Z,17933239
2948476,91,2018-02-21T00:00:00Z,17933239
1374949,90,2012-05-03T00:00:00Z,1189491
1899623,92,2000-04-21T00:00:00Z,1189491
2537721,92,2000-06-01T00:00:00Z,1189491
3225248,93,2018-10-31T00:00:00Z,152606153
2505722,86,2011-06-01T00:00:00Z,1558801
2507800,86,2013-03-01T00:00:00Z,1558801
2542865,92,2012-02-01T00:00:00Z,1558801
2542866,92,2011-04-01T00:00:00Z,1558801
3164944,92,2013-09-11T00:00:00Z,1558801
1366076,90,2012-04-20T00:00:00Z,2323400
2482022,85,2014-09-01T00:00:00Z,2323400
2662964,88,2012-04-26T00:00:00Z,2323400
2729727,87,2015-10-01T00:00:00Z,2323400
1757793,88,2011-05-02T00:00:00Z,93665
2537063,90,2011-03-01T00:00:00Z,93665
2839846,88,2009-06-01T00:00:00Z,93665
610625,93,2009-04-29T00:00:00Z,1149793
1373379,91,2016-03-10T00:00:00Z,1149793
2537014,88,2011-03-01T00:00:00Z,1149793
2548720,91,2011-04-01T00:00:00Z,1149793
2548721,93,2010-03-01T00:00:00Z,1149793
2548722,90,2009-04-01T00:00:00Z,1149793
1376753,92,2011-09-13T00:00:00Z,1230986
1907702,90,2002-04-30T00:00:00Z,1230986
2538020,86,2002-06-01T00:00:00Z,1230986
2549232,94,2005-11-01T00:00:00Z,1230986
2549233,89,2003-07-01T00:00:00Z,1230986
2549234,89,2003-01-01T00:00:00Z,1230986
2549235,89,2002-03-01T00:00:00Z,1230986
2837963,88,2004-03-01T00:00:00Z,1230986
3017494,93,2002-04-01T00:00:00Z,1230986
3017495,92,2002-04-01T00:00:00Z,1230986
3017497,91,2003-12-01T00:00:00Z,1230986
3017498,93,2004-12-01T00:00:00Z,1230986
1369881,88,2009-08-31T00:00:00Z,1119412
1732121,90,2009-04-29T00:00:00Z,1119412
1862482,91,2017-06-30T00:00:00Z,1119412
2537064,83,2011-03-01T00:00:00Z,1119412
2833065,85,2009-06-01T00:00:00Z,1119412
1857406,93,2017-10-31T00:00:00Z,97302007
1367313,92,2013-04-26T00:00:00Z,2232274
2664355,94,2013-04-25T00:00:00Z,2232274
2543187,93,2013-04-01T00:00:00Z,1497055
3136689,95,2013-04-25T00:00:00Z,1497055
3448609,92,2013-04-25T00:00:00Z,1497055
1376510,91,2011-10-05T00:00:00Z,1274957
1712540,93,2007-04-30T00:00:00Z,1274957
2498454,85,2009-03-01T00:00:00Z,1274957
2839733,86,2007-06-01T00:00:00Z,1274957
1367689,92,2015-04-27T00:00:00Z,4341218
1801894,89,2015-04-30T00:00:00Z,4341218
1868714,91,2017-03-31T00:00:00Z,4341218
2543083,92,2015-04-01T00:00:00Z,4341218
3031677,88,2018-04-01T00:00:00Z,20479528
2663253,89,2012-04-26T00:00:00Z,1533485
1801485,91,2015-04-30T00:00:00Z,23720395
1868532,87,2017-03-31T00:00:00Z,23720395
1532112,87,2015-06-17T00:00:00Z,1598066
1785873,92,2015-06-29T00:00:00Z,1598066
1801407,91,2015-04-30T00:00:00Z,12085214
1868494,91,2017-03-31T00:00:00Z,12085214
2543070,92,2015-04-01T00:00:00Z,12085214
1723490,82,2008-04-30T00:00:00Z,100084
1862575,88,2017-06-30T00:00:00Z,100084
2498977,84,2008-06-01T00:00:00Z,100084
2536666,85,2010-03-01T00:00:00Z,100084
1365977,92,2012-04-19T00:00:00Z,3141210
2543215,93,2012-04-01T00:00:00Z,3141210
2663018,93,2012-04-26T00:00:00Z,3141210
1820371,90,2016-10-28T00:00:00Z,7516012
611720,92,2017-03-31T00:00:00Z,5044894
611721,92,2015-04-30T00:00:00Z,5044894
1365799,90,2015-04-13T00:00:00Z,5044894
2543078,94,2017-02-01T00:00:00Z,5044894
2543079,89,2015-04-01T00:00:00Z,5044894
3498156,17,2019-08-30T00:00:00Z,5044894
1366617,91,2015-04-22T00:00:00Z,4253557
1801445,93,2015-04-30T00:00:00Z,4253557
1868524,92,2017-03-31T00:00:00Z,4253557
2543072,93,2015-04-01T00:00:00Z,4253557
1836087,86,2016-04-28T00:00:00Z,17734911
2948954,86,2018-02-21T00:00:00Z,17734911
1811835,91,2016-10-28T00:00:00Z,15377984
2833553,83,2010-06-01T00:00:00Z,1198516
2893203,92,2017-01-01T00:00:00Z,35424569
3031465,92,2018-04-01T00:00:00Z,35424569
1849926,94,2013-04-25T00:00:00Z,1212445
232569,92,2007-04-30T00:00:00Z,1322683
1374783,92,2016-05-25T00:00:00Z,1322683
2548835,92,2009-09-01T00:00:00Z,1322683
2548836,92,2008-06-01T00:00:00Z,1322683
2548837,92,2008-03-01T00:00:00Z,1322683
2548838,91,2007-03-01T00:00:00Z,1322683
2839032,92,2009-01-01T00:00:00Z,1322683
2839614,93,2007-06-01T00:00:00Z,1322683
1370943,90,2014-02-16T00:00:00Z,1487865
2663053,91,2012-04-26T00:00:00Z,1487865
1857654,91,2017-10-31T00:00:00Z,14518231
1964366,93,2017-10-12T00:00:00Z,14518231
3187867,96,2017-09-29T00:00:00Z,14518231
1373899,90,2012-03-29T00:00:00Z,2302578
1736220,90,2010-04-27T00:00:00Z,2302578
2537267,83,2010-06-01T00:00:00Z,2302578
1801509,85,2015-04-30T00:00:00Z,8825197
1868545,84,2017-03-31T00:00:00Z,8825197
1835098,85,2016-04-28T00:00:00Z,15243336
1836145,90,2016-04-28T00:00:00Z,15243336
2949028,81,2018-02-21T00:00:00Z,15243336
1367509,89,2016-04-26T00:00:00Z,16619069
1835637,92,2016-04-28T00:00:00Z,16619069
2948469,86,2018-02-21T00:00:00Z,16619069
1774788,86,2014-08-28T00:00:00Z,3104208
2544170,87,2017-02-01T00:00:00Z,3104208
2544171,87,2014-04-01T00:00:00Z,3104208
611946,92,2017-03-31T00:00:00Z,22158437
611947,93,2015-04-30T00:00:00Z,22158437
1367001,92,2015-04-24T00:00:00Z,22158437
1856166,92,2017-10-31T00:00:00Z,3998046
1366653,91,2013-04-23T00:00:00Z,2228704
2546313,88,2013-04-01T00:00:00Z,2228704
2664292,91,2013-04-25T00:00:00Z,2228704
3162958,94,2016-03-03T00:00:00Z,2228704
1369809,88,2012-08-29T00:00:00Z,1195493
1901828,91,2000-04-21T00:00:00Z,1195493
2539544,86,2000-06-01T00:00:00Z,1195493
1368182,93,2016-04-29T00:00:00Z,19366900
1834866,92,2016-04-28T00:00:00Z,19366900
2946206,92,2018-04-27T00:00:00Z,143889743
1367510,87,2016-04-26T00:00:00Z,14987354
