vintage_id,name,certified_biodynamic,wine_id,wine_name,type,is_natural,region_id,country,winery_id,rank_percentile_country,rank_percentile_region,rank_percentile_winery,rank_percentile_wine_type,rank_percentile_global,wine_description,alcohol,appelation_id,body_id,acidity_id,awards_number,awards_bronze_number,awards_silver_number,awards_gold_number,awards_excellent_number,awards_platinum_number,awards_remarkable_number,awards_commended_number,ratings_distribution_1,ratings_distribution_2,ratings_distribution_3,ratings_distribution_4,ratings_distribution_5,vintage_rank_percentile_country,vintage_rank_percentile_region,vintage_rank_percentile_winery,vintage_rank_percentile_global,contains_added_sulfites,contains_milk_allergens,contains_egg_allergens,closure,year,median_price
2583804,Domaine de la Janasse Châteauneuf-du-Pape Vieilles Vignes 2012,,75855,Châteauneuf-du-Pape Vieilles Vignes,Red,False,401,France,1388,0.38,0.19,4.0,0.69,0.47,The color is dark with purple reflections. The nose has discreet aromas of crushed black fruits and garrigue.,15.0,301,5,2,0,0,0,0,0,0,0,0,3,11,59,301,93,0.71,0.35,4.87,0.9,True,,,,2012,71.0
1178375,Château d'Aiguilhe Castillon - Côtes de Bordeaux 2007,,14517,Castillon - Côtes de Bordeaux,Red,False,423,France,7632,3.27,1.61,50.0,4.15,3.2,"This powerful wine reflects its terroir with intensity and panache. Vigorous and fruity, it is a favourite of people who love wines of character.",13.5,19,4,3,0,0,0,0,0,0,0,0,6,14,134,270,42,6.02,4.42,32.84,6.41,True,,,,2007,29.0
20509735,Château Caronne Ste. Gemme Haut-Médoc 2015,,84852,Haut-Médoc,Red,False,427,France,1509,6.02,11.57,60.0,7.06,5.71,,13.0,262,4,3,0,0,0,0,0,0,0,0,10,16,157,272,35,6.01,6.7,13.0,6.4,,,,,2015,16.0
1304138,Château de Camensac La Closerie de Camensac Haut-Médoc 2011,,2929931,La Closerie de Camensac Haut-Médoc,Red,False,427,France,1882,11.04,28.59,33.33,12.41,10.36,,,262,4,3,0,0,0,0,0,0,0,0,5,32,257,154,20,14.79,21.24,32.26,15.23,,,,,2011,14.74
141454286,M. Chapoutier Châteauneuf-du-Pape La Bernardine 2016,True,20663,Châteauneuf-du-Pape La Bernardine,Red,False,401,France,7829,1.29,1.67,11.05,1.93,1.39,"Colour: Intense crimson-red. Nose: Complex and subtle, blackcurrant and plum followed by roasted coffee and cinnamon, cherry, morello cherry. Mouth: Opening into spicy and fruity aromas. ",14.5,301,5,2,0,0,0,0,0,0,0,0,4,0,68,325,87,0.71,0.83,3.86,0.9,True,True,True,,2016,34.63
1475989,Château Lanessan Haut-Médoc 2012,,80456,Haut-Médoc,Red,False,427,France,72866,6.57,14.23,20.0,7.62,6.2,"Deeply colored and flavored, fuller than most Haut Medocs. Spice, anise, tar, black-currant and plum flavors lend it complexity and character.",13.0,262,4,3,0,0,0,0,0,0,0,0,6,18,244,179,24,11.53,16.06,25.42,11.95,,,,,2012,14.95
3593154,Gómez Cruzado Reserva 2012,,1876163,Reserva,Red,False,492,Espagne,119186,3.52,5.32,16.67,4.39,3.4,"Clean and shiny, dark red cherry colored. Very expressive nose, with the tertiary aromas of the ageing displaying vanilla, cocoa and orange peel, and those of the variety, showing dark and candied fruit. In the mouth it’s rounded, fresh, with a fine acidity, silky tannins and fruit driven aftertaste.",14.1,190,4,3,0,0,0,0,0,0,0,0,1,8,164,257,41,3.96,5.2,12.75,4.3,,,,,2012,22.5
1234119,Château d'Armailhac Pauillac (Grand Cru Classé) 1996,,4091,Pauillac (Grand Cru Classé),Red,False,393,France,85839,1.35,10.4,100.0,2.01,1.45,"A dense and deep red with a violet tint, the wine has a still slightly reserved nose which opens with airing on hints of cassis, blackberry and fresh red fruit mingled with touches of cedarwood. The attack is nicely rounded, with well-integrated tannins that fill out on a mid-palate full of fruit. The flavours linger pleasingly in a full and expressive finish that gives the wine a fine overall balance.",13.0,264,4,3,0,0,0,0,0,0,0,0,4,10,57,314,80,1.37,14.79,28.33,1.64,,,,,1996,91.55
17080709,Château du Tertre Margaux (Grand Cru Classé) 2015,,85917,Margaux (Grand Cru Classé),Red,False,384,France,1463,1.02,5.67,16.67,1.58,1.13,Great sweetness and flavour. Silky and freshness are combined in this flask to bring you the elegance expected of a great Margaux wine.,13.5,263,4,3,0,0,0,0,0,0,0,0,6,10,129,273,53,3.93,17.22,26.23,4.3,,,,,2015,54.95
10644186,Château Pedesclaux Fleur de Pedesclaux Pauillac 2014,,1172591,Fleur de Pedesclaux Pauillac,Red,False,393,France,2426,3.75,28.71,33.33,4.65,3.62,,13.5,264,4,3,0,0,0,0,0,0,0,0,3,21,147,269,31,6.02,29.13,26.32,6.41,,,,,2014,23.88
5874727,Pio Cesare Barbaresco 2014,,22551,Barbaresco,Red,False,722,Italie,1476,1.03,1.33,14.29,1.23,0.86,"Elegance and velvety, with ripe and spicy fruit. Strong tannins, but elegant. Good structure and concentration. Very long life.",14.0,5,4,3,0,0,0,0,0,0,0,0,1,3,63,332,69,1.01,1.25,7.25,0.9,True,False,False,,2014,61.67
8730783,Château Lascombes Chevalier de Lascombes Margaux 2014,,80046,Chevalier de Lascombes Margaux,Red,False,384,France,11272,5.36,30.54,28.57,6.34,5.09,"A dark, complex wine, which delivers so much weight and richness. It is boasting powerful tannins and fine acidity against a backdrop of full, generous fruits.  ",12.5,263,4,3,0,0,0,0,0,0,0,0,11,12,165,225,54,6.02,23.13,33.54,6.41,True,True,True,,2014,32.55
4572272,Château Grand-Puy-Lacoste Pauillac (Grand Cru Classé) 2014,,1148035,Pauillac (Grand Cru Classé),Red,False,393,France,1367,0.54,6.93,25.0,0.95,0.65,Exhibits classic Pauillac aromas and flavors of creme de cassis along with stony/floral notes.,13.0,264,4,3,0,0,0,0,0,0,0,0,3,6,55,314,87,0.72,11.1,13.61,0.9,,,,,2014,70.0
159568901,Pieropan Soave Classico 2019,,22925,Soave Classico,White,False,3234,Italie,7969,7.1,6.32,69.23,4.3,5.69,"Brilliant straw yellow colour with greenish hints. The delicate nose is reminiscent of almond blossoms and marzipan. Good depth of fruit
on the palate, nicely balanced by a zingy acidity that enhances its long length.",12.0,207,2,3,0,0,0,0,0,0,0,0,2,19,188,299,30,7.03,7.01,26.82,6.38,True,False,False,,2019,16.9
94138385,La Chablisienne Chablis 1er Cru 'Côte de Lechet' 2015,,16620,Chablis 1er Cru 'Côte de Lechet',White,False,3644,France,1597,2.33,6.19,16.07,1.45,2.35,,13.0,49,4,3,0,0,0,0,0,0,0,0,2,9,91,322,40,2.43,4.79,6.85,2.77,,,,,2015,22.5
8033072,Caiarossa Toscana 2013,,1101590,Toscana,Red,False,394,Italie,6775,0.7,1.33,12.5,0.9,0.62,"The nose of this wine offers a whirl of aromas ranging from hints of caramel to small red forest fruit and notes of spice, rich balsamic and deep minerals. The mouth confirms the lightness and elegance found on the nose and the tannins are alive and compact. ",14.5,292,3,2,0,0,0,0,0,0,0,0,0,6,61,332,67,1.01,1.88,6.03,0.9,,,,,2013,43.93
5045066,Château Nénin Pomerol 2012,,82454,Pomerol,Red,False,555,France,11481,1.71,21.69,33.33,2.43,1.78,,14.5,267,4,2,0,0,0,0,0,0,0,0,3,5,82,308,64,1.37,9.56,5.56,1.64,,,,,2012,60.83
1766503,Château Calon-Ségur Saint-Estèphe (Grand Cru Classé) 2011,,1126954,Saint-Estèphe (Grand Cru Classé),Red,False,456,France,6776,0.58,1.07,12.5,0.99,0.68,,13.0,276,4,3,0,0,0,0,0,0,0,0,1,5,72,308,80,1.37,3.27,12.67,1.64,,,,,2011,155.74
15074719,Château Lynch-Moussas Pauillac (Grand Cru Classé) 2015,,1145413,Pauillac (Grand Cru Classé),Red,False,393,France,1728,1.71,12.87,50.0,2.43,1.79,Deep dark ruby red color. Complex and elegant nose dominated by fresh red fruit. Rich texture on the palate which shows a solid tannic backbone with plenty of woody and toasted notes. Its long and striking finish promises a superb longevity.,,264,4,3,0,0,0,0,0,0,0,0,3,8,59,312,84,0.71,11.06,1.2,0.9,True,True,True,,2015,44.0
4656909,Bruno Rocca Barbaresco Rabajà 2014,,88470,Barbaresco Rabajà,Red,False,722,Italie,2200,0.5,2.1,16.67,0.68,0.46,"Garnet red, intense and deep. Perfume that envelops the nose with hints of sweet wood (vanilla, hazelnut) and buttery notes that close then to the fruit of raspberry and cherry. Taste: warm, enveloping, with soft tannins and acids; elegant, luxurious aftertaste that lingers well with flavors already warned the nose.",14.5,5,4,3,0,0,0,0,0,0,0,0,4,3,39,318,97,0.49,0.77,1.78,0.46,,,,,2014,166.67
20995605,Château Fonréaud Listrac-Médoc 2015,,1159195,Listrac-Médoc,Red,False,644,France,14418,8.14,25.93,50.0,9.32,7.66,,13.5,262,4,3,0,0,0,0,0,0,0,0,2,14,219,205,23,8.59,12.58,11.31,9.0,,,,,2015,18.33
1165468,Château Meyney Saint-Estèphe 2008,,82831,Saint-Estèphe,Red,False,456,France,11507,2.9,8.93,40.0,3.75,2.87,"Shows notes of leather and musk after a period of time. It is full-bodied, well-rounded and structured. After ageing, the wine displays the remarkable charm of the best Saint-Estèphe: complexity, balance and harmony.",14.5,276,4,3,0,0,0,0,0,0,0,0,8,16,165,239,32,8.59,20.55,32.97,9.0,,,,,2008,88.33
151109044,Château Doisy-Daëne Bordeaux Blanc Sec 2016,,1984850,Bordeaux Blanc Sec,White,False,383,France,1607,3.61,11.94,60.0,2.39,3.5,,13.5,21,3,3,0,0,0,0,0,0,0,0,3,20,128,263,48,3.94,13.02,36.18,4.31,True,,,,2016,27.17
103394,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 1983,,81848,Saint-Julien (Grand Cru Classé),Red,False,399,France,11455,0.09,0.38,16.67,0.21,0.14,,12.5,265,4,3,0,0,0,0,0,0,0,0,3,5,51,261,138,0.35,3.16,14.55,0.46,,,,,1983,230.0
2245719,Fattoria le Pupille Poggio Valente 2009,,82694,Poggio Valente,Red,False,394,Italie,2313,3.23,3.11,20.0,3.44,2.61,It has an intense ruby red colour with orange reflections which denote the evolution of Sangiovese throughout the years.,,292,3,2,0,0,0,0,0,0,0,0,3,10,91,290,64,3.12,2.88,15.2,2.77,,,,,2009,26.67
4580459,Contino Reserva 2014,False,1225001,Reserva,Red,False,492,Espagne,29564,1.34,2.13,28.57,1.99,1.44,"Ruby red, clean, middle layer, nose of red fruits and vanilla, intense. The palate is broad, tasty, with warmth and long aftertaste, very round and balanced.",14.23,190,4,3,1,0,1,0,0,0,0,0,2,5,83,332,36,2.49,3.33,22.92,2.77,True,False,False,cork,2014,30.0
93692,Château La Lagune Haut-Médoc (Grand Cru Classé) 2004,,73478,Haut-Médoc (Grand Cru Classé),Red,False,427,France,1506,0.68,0.27,25.0,1.15,0.8,,12.5,262,4,3,0,0,0,0,0,0,0,0,4,6,39,292,119,0.35,0.1,4.08,0.46,,,,,2004,73.5
152676032,Domaine A. et P. de Villaine Bouzeron 2017,,80279,Bouzeron,White,False,2259,France,11327,5.37,25.0,37.5,3.78,5.09,"Straw Yellow. Medium Intensity, developing, citrus fruits, floral, herbaceous. 	Medium Bodied, dry, medium acidity, moderate intensity, medium-long finish, lemon, green apple, mineral.",12.5,287,3,2,0,0,0,0,0,0,0,0,3,13,151,262,38,3.94,10.44,13.0,4.31,,,,,2017,21.8
2289355,Château Cote de Baleau Saint-Émilion Grand Cru (Grand Cru Classé) 2011,,1134068,Saint-Émilion Grand Cru (Grand Cru Classé),Red,False,827,France,119340,3.13,21.93,100.0,3.99,3.07,,13.5,266,4,2,0,0,0,0,0,0,0,0,3,18,170,220,48,6.02,19.89,21.28,6.42,,,,,2011,25.0
9468536,Château Gruaud Larose Sarget de Gruaud-Larose Saint-Julien 2013,,79876,Sarget de Gruaud-Larose Saint-Julien,Red,False,399,France,11188,3.24,10.15,60.0,4.12,3.17,"Lovely deep ruby appearance with purple hints. The nose shows aromas of red fruits, fresh cherry, raspberry, light spices. Lots of freshness in the mouth. Fine balance with a great finish.",,265,4,3,1,0,0,0,0,0,0,1,8,8,128,271,44,3.94,17.36,26.26,4.31,True,False,False,,2013,28.0
1248960,Château Calon-Ségur Saint-Estèphe (Grand Cru Classé) 2007,,1126954,Saint-Estèphe (Grand Cru Classé),Red,False,456,France,6776,0.58,1.07,12.5,0.99,0.68,,13.0,276,4,3,0,0,0,0,0,0,0,0,1,5,76,298,78,1.38,3.29,13.12,1.64,,,,,2007,126.5
1206620,Paul Jaboulet Aîné Hermitage La Chapelle Rouge 2004,,10922,Hermitage La Chapelle Rouge,Red,False,535,France,1387,0.27,0.33,1.27,0.51,0.34,"Intense ruby red, limpid and bright. Highly complex, distinguished nose, revealing the great finesse. Black fruits, sweet spices and, ultimately, finely woody. It is shaped by nature, the sun and the rain. That's why every year, this wine is unique. Discover, vintage by vintage, that gave us this land.",13.0,298,5,3,0,0,0,0,0,0,0,0,4,5,41,265,144,0.17,0.17,0.49,0.22,,,,,2004,135.0
3322337,Piedlong Châteauneuf-du-Pape 2011,,1908045,Châteauneuf-du-Pape,Red,False,401,France,247688,1.35,9.54,100.0,2.01,1.45,,14.5,301,5,2,0,0,0,0,0,0,0,0,2,7,76,299,73,1.38,6.49,28.57,1.64,,,,,2011,40.0
14880501,Château Lalande-Borie Saint-Julien 2014,,1209244,Saint-Julien,Red,False,399,France,53524,2.65,9.02,100.0,3.48,2.64,,14.0,265,4,3,0,0,0,0,0,0,0,0,6,6,127,279,47,3.94,17.31,22.92,4.31,,,,,2014,27.25
24771816,Cordero di Montezemolo Barolo Monfalletto 2015,False,1749657,Barolo Monfalletto,Red,False,504,Italie,2690,0.79,1.01,16.67,0.99,0.68,"Intense garnet in color, the nose shows floral and spicy notes perfectly blended: tobacco, cherries, cocoa and fresh raspberry highlights. The palate is rich, full-bodied and elegant.",14.5,7,5,3,0,0,0,0,0,0,0,0,0,5,47,323,95,0.49,0.58,3.95,0.46,True,,,,2015,47.5
19958288,Château Smith Haut-Lafitte Les Hauts de Smith Pessac-Léognan 2015,,1640225,Les Hauts de Smith Pessac-Léognan,Red,False,471,France,1340,2.72,10.87,62.5,3.55,2.7,,,261,4,3,0,0,0,0,0,0,0,0,3,16,139,257,46,3.94,13.37,30.3,4.31,,,,,2015,29.95
2533094,Château Tronquoy-Lalande Saint-Estèphe 2010,,1101112,Saint-Estèphe,Red,False,456,France,2243,3.44,11.79,33.33,4.32,3.35,,14.5,276,4,3,0,0,0,0,0,0,0,0,2,11,107,284,52,2.43,5.67,1.23,2.77,,,,,2010,50.83
156437664,Viu Manent Gran Reserva Carmenère 2018,,1364531,Gran Reserva Carmenère,Red,False,737,Chili,3020,5.52,7.93,18.06,8.1,6.62,"Intense ruby red with a mahogany red hue. The nose presents tremendous fruity intensity and freshness with aromas that recall red fruits such as cherries, wild berries, and light notes of spices that lend complexity. The palate is very well balanced with good evolution, marked by its verticality and elegance. Very persistent with a lush, intense finish.",14.2,45,4,3,0,0,0,0,0,0,0,0,4,14,174,237,42,4.21,5.53,10.55,6.41,,,,,2018,14.5
8198055,Château Cantemerle Les Allées de Cantemerle Haut-Médoc 2014,,1127929,Les Allées de Cantemerle Haut-Médoc,Red,False,427,France,1452,7.99,19.15,28.57,9.16,7.53,"This wine’s black cherry and deep garnet color is typical of Bordeaux. Its expressive aromas open up to show very fruity, raspberry notes. In the
mouth the wine is immediately accessible,
notable for its charm and floral character. ",13.0,262,4,3,0,0,0,0,0,0,0,0,2,21,213,194,28,8.59,11.21,34.07,9.0,,,,,2014,19.0
2539006,Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2012,,61744,Saint-Julien (Grand Cru Classé),Red,False,399,France,10254,0.11,0.75,20.0,0.25,0.16,,13.0,265,4,3,0,0,0,0,0,0,0,0,4,4,36,267,149,0.17,1.75,12.63,0.22,,,,,2012,152.5
1360280,Château Beau-Sejour Becot Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,,94970,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Red,False,827,France,1547,0.53,2.43,16.67,0.93,0.64,,14.5,266,4,2,0,0,0,0,0,0,0,0,4,6,38,283,124,0.35,1.61,4.95,0.46,,,,,2009,99.0
157083195,Henri Bourgeois Pouilly-Fumé En Travertin 2017,,1126219,Pouilly-Fumé En Travertin,White,False,759,France,2752,3.02,11.48,27.87,1.95,2.97,"It has aromatic, floral and smoked nature of the  grape variety is the most dominant aspect of this charming wine.  It displays its elegance, fruitiness and roundness and is very persistent in the mouth.",13.0,235,4,3,0,0,0,0,0,0,0,0,0,2,100,299,60,1.37,1.76,3.71,1.64,,,,,2017,20.0
1407970,Château Sociando-Mallet La Demoiselle de Sociando-Mallet Haut-Médoc 2009,,1183720,La Demoiselle de Sociando-Mallet Haut-Médoc,Red,False,427,France,1353,6.09,11.97,66.67,7.13,5.78,,,262,4,3,0,0,0,0,0,0,0,0,5,12,147,248,43,6.03,6.82,33.55,6.42,,,,,2009,30.42
1440541,Château Sociando-Mallet Haut-Médoc 1990,,1161268,Haut-Médoc,Red,False,427,France,1353,1.62,1.2,33.33,2.34,1.71,"Opaque black/purple colour, with notes of crushed rock, white flowers, graphite, blueberry and cassis, the wine is tight and needs to be coaxed from the glass. It is medium to full-bodied, with an excruciatingly tough-textured finish. ",13.5,262,4,3,0,0,0,0,0,0,0,0,5,6,50,271,123,0.35,0.1,0.65,0.46,,,,,1990,120.0
23971659,Château du Glana Saint-Julien 2014,,1874,Saint-Julien,Red,False,399,France,4250,3.84,12.78,16.67,4.74,3.7,"It has medium bodied, soft, already approachable with its open, black cherry, earth, red plum, oak and tobacco profile.",13.5,265,4,3,0,0,0,0,0,0,0,0,5,10,135,271,38,3.94,17.34,5.93,4.31,True,False,False,,2014,25.42
1426943,Château Nénin Pomerol 2009,,82454,Pomerol,Red,False,555,France,11481,1.71,21.69,33.33,2.43,1.78,,14.5,267,4,2,0,0,0,0,0,0,0,0,4,6,72,308,65,1.38,9.57,6.48,1.64,,,,,2009,90.0
10674045,Château de Marsannay Marsannay 2014,,1119906,Marsannay,Red,False,822,France,7028,5.79,18.09,28.85,6.81,5.49,"Deep cherry color with fresh ripe aromas and slightly smoked notes. Supple, full and well-balanced with spicy aromas.",13.0,283,3,3,0,0,0,0,0,0,0,0,5,15,160,237,37,6.03,10.13,11.74,6.42,,,,,2014,34.5
4687970,Tenuta Il Poggione Rosso di Montalcino 2014,,22176,Rosso di Montalcino,Red,False,2683,Italie,7927,6.82,9.39,35.0,6.78,5.47,"Intense ruby red colour. Fruity bouquet with red berry notes. Very well structured, yet soft, long-lasting flavour with smooth, velvety tannins.",14.5,292,3,2,0,0,0,0,0,0,0,0,0,14,171,227,40,7.09,9.91,25.3,6.42,,,,,2014,17.25
7555786,Château Pindefleurs Saint-Émilion Grand Cru 2012,,1194496,Saint-Émilion Grand Cru,Red,False,827,France,25452,2.88,20.05,50.0,3.73,2.85,,13.0,266,4,2,1,0,0,0,0,0,0,1,3,3,103,287,59,2.43,9.59,7.32,2.77,,,,,2012,21.0
2258838,Château Ferrière Margaux (Grand Cru Classé) 2012,,13744,Margaux (Grand Cru Classé),Red,False,384,France,7617,2.58,15.76,50.0,3.39,2.57,"Good black cherry and cream character. The palate has fine substance, with a slightly leaner midpalate, stony fruit and light tannic structure.",,263,4,3,0,0,0,0,0,0,0,0,3,15,156,244,34,6.03,23.17,29.87,6.42,,,,,2012,45.75
5677114,Cosse Maisonneuve Le Combal Cahors 2014,False,1193571,Le Combal Cahors,Red,True,611,France,26060,6.86,7.98,37.5,7.94,6.48,"A typical black wine of Cahors, with elegance & balance. The nose is all delightful prunes & liquorice, reprised on the palate with chewy fruit & a creamy note from very subtle oak ageing. 
 
A powerful and full-bodied wine to be enjoyed with red meat dishes with simple but full flavours.",,104,5,3,0,0,0,0,0,0,0,0,7,22,196,199,30,8.59,7.63,20.0,9.0,,,,,2014,12.0
1745897,Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2010,False,61744,Saint-Julien (Grand Cru Classé),Red,False,399,France,10254,0.11,0.75,20.0,0.25,0.16,,14.0,265,4,3,0,0,0,0,0,0,0,0,2,2,16,184,248,0.03,0.22,1.05,0.04,True,,,,2010,277.5
14986332,Paul Jaboulet Aîné Parallèle 45 Côtes Du Rhône Blanc 2015,,10915,Parallèle 45 Côtes Du Rhône Blanc,White,False,429,France,1387,11.25,14.35,45.57,8.57,10.56,It has pale yellow colour with green hues. Aromatic and fresh white flowers and citrus. Ample and warm with a nice freshness in the final.,13.0,214,4,3,0,0,0,0,0,0,0,0,7,26,247,157,16,14.79,17.7,32.32,15.24,True,False,False,,2015,15.0
1461517,Château de Camensac La Closerie de Camensac Haut-Médoc 2010,,2929931,La Closerie de Camensac Haut-Médoc,Red,False,427,France,1882,11.04,28.59,33.33,12.41,10.36,,,262,4,3,0,0,0,0,0,0,0,0,5,36,232,158,21,14.79,21.25,32.9,15.24,,,,,2010,19.17
14525562,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 2015,,79269,Pauillac (Grand Cru Classé),Red,False,393,France,1195,1.76,13.86,20.0,2.48,1.83,"Characterised by its red and blackberries aromas but also minerality and cedar. The nose
and the mouth show some freshness. A nice balance with fine tannins. Slightly peppery with a hint of clove.  ",,264,4,3,0,0,0,0,0,0,0,0,3,11,123,272,51,3.94,24.11,18.87,4.31,True,False,False,,2015,48.4
1299973,Château Haut-Bailly Pessac-Léognan 2004,,13632,Pessac-Léognan,Red,False,471,France,7609,0.66,2.6,14.29,1.1,0.77,,,261,4,3,0,0,0,0,0,0,0,0,2,7,73,283,86,1.38,5.39,12.04,1.64,,,,,2004,92.45
4419288,Château Malescot St. Exupery Margaux (Grand Cru Classé) 2014,False,98195,Margaux (Grand Cru Classé),Red,False,384,France,1495,0.6,3.69,50.0,1.03,0.71,"Notes of graphite, black currant liqueur, incense and camphor make for a complex and intensely penetrating set of aromatics. Dark ruby/purple, medium to full-bodied, with superb concentration and moderate tannin, this wine is a beauty of finesse and substance.",13.5,263,4,3,0,0,0,0,0,0,0,0,3,8,44,306,95,0.72,5.02,14.85,0.91,True,,,,2014,55.0
12729364,Château Pichon Baron Les Griffons Pauillac 2012,,3840090,Les Griffons Pauillac,Red,False,393,France,11315,2.29,18.81,42.86,3.08,2.32,,13.0,264,4,3,0,0,0,0,0,0,0,0,1,10,142,254,42,3.94,24.13,38.57,4.31,,,,,2012,41.45
2188381,Château Valandraud Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,,1191335,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Red,False,827,France,2337,0.13,0.63,8.33,0.27,0.17,,13.5,266,4,2,0,0,0,0,0,0,0,0,2,8,24,282,137,0.17,0.92,4.6,0.22,True,False,False,,2012,160.0
32270984,Château de Fieuzal Pessac-Léognan (Grand Cru Classé de Graves) 2015,,94825,Pessac-Léognan (Grand Cru Classé de Graves),Red,False,471,France,1695,1.61,5.67,20.0,2.32,1.69,,12.5,261,4,3,0,0,0,0,0,0,0,0,2,6,106,281,63,2.43,8.55,15.95,2.77,True,False,False,,2015,45.83
1815451,Château Boyd-Cantenac Margaux (Grand Cru Classé) 2010,,83999,Margaux (Grand Cru Classé),Red,False,384,France,11568,1.21,7.14,14.29,1.83,1.31,,,263,4,3,0,0,0,0,0,0,0,0,0,3,41,312,96,0.35,2.57,0.67,0.46,,,,,2010,73.6
3101513,Château Cambon La Pelouse Haut-Médoc 2013,,43204,Haut-Médoc,Red,False,427,France,1683,5.65,10.24,28.57,6.66,5.37,,13.0,262,4,3,3,1,1,0,1,0,0,0,10,21,199,189,32,11.54,16.08,33.94,11.96,,,,,2013,15.83
1427327,Château Nénin Fugue de Nénin Pomerol 2009,,1127494,Fugue de Nénin Pomerol,Red,False,555,France,11481,3.36,33.79,66.67,4.23,3.27,"This vintage has a garnet color, intense nose of very pretty red fruit flavors and a sweet mouth in attack, roundness, without harshness, with lovely fruit.",,267,4,2,0,0,0,0,0,0,0,0,3,9,125,260,53,3.94,19.4,26.85,4.31,,,,,2009,42.5
19480750,Château Peyrabon Château La Fleur Peyrabon Pauillac 2015,,97272,Château La Fleur Peyrabon Pauillac,Red,False,393,France,4021,2.8,2.93,25.0,3.65,2.78,,13.0,264,4,3,0,0,0,0,0,0,0,0,3,5,65,310,67,1.38,0.71,0.82,1.64,,,,,2015,27.45
4383914,Bodega Campo Eliseo Campo Alegre 2012,,1138333,Campo Alegre,Red,False,430,Espagne,51301,5.65,8.19,28.57,6.34,5.08,"EYE : Lovely colour of morello cherries.

NOSE : The nose is expressive with aromas of red fruits, cocoa and light notes of spice.

MOUTH : On the palate it is round, structured and tannic.",15.0,233,5,3,0,0,0,0,0,0,0,0,10,17,173,221,26,8.73,11.75,26.51,9.01,,,,,2012,22.9
17134783,Domaine Antonin Guyon Bourgogne Hautes-Côtes de Nuits 'Les Dames de Vergy' 2015,,1170007,Bourgogne Hautes-Côtes de Nuits 'Les Dames de Vergy',Red,False,3246,France,2461,9.86,15.34,61.76,11.16,9.27,"It has beautiful dark ruby color with aromas of berries. Very stylish and good persistence in the mouth. Rich, well balanced with great finesse.",12.5,283,3,3,0,0,0,0,0,0,0,0,2,15,186,207,38,6.03,9.52,21.33,6.42,True,False,False,,2015,20.9
95521689,Grattamacco Bolgheri Superiore 2016,,87674,Bolgheri Superiore,Red,False,3345,Italie,244651,0.58,4.0,20.0,0.77,0.53,"The taste of this wine reverberates the elegance of the vintage characters, presenting a jaunty aromatic intensity, where we find the characteristic fruity and balsamic notes and its own bloody imprint. The patient maturation of the skins and pips is felt in the fragrance of the tannin and acidity lively vein that accompanies the broad flavour in the final.",14.0,9,4,3,0,0,0,0,0,0,0,0,1,5,57,306,94,1.01,6.42,15.53,0.91,,,,,2016,60.0
4625206,Château Potensac Chapelle de Potensac Médoc 2013,,1127496,Chapelle de Potensac Médoc,Red,False,417,France,1257,7.66,13.65,40.0,8.8,7.23,"Excellent notes of crushed rocks, red and black currants, licorice and earth. Supple-textured, medium-bodied and nicely concentrated, it should provide pleasure over the next 7-10 years.",,262,4,3,0,0,0,0,0,0,0,0,9,25,244,142,28,14.8,21.17,48.15,15.24,,,,,2013,12.07
11563,Paul Jaboulet Aîné Hermitage La Chapelle Rouge 2006,False,10922,Hermitage La Chapelle Rouge,Red,False,535,France,1387,0.27,0.33,1.27,0.51,0.34,"Intense ruby red, limpid and bright. Highly complex, distinguished nose, revealing the great finesse. Black fruits, sweet spices and, ultimately, finely woody. It is shaped by nature, the sun and the rain. That's why every year, this wine is unique. Discover, vintage by vintage, that gave us this land.",13.0,298,5,3,0,0,0,0,0,0,0,0,2,2,29,279,138,0.17,0.17,0.56,0.22,True,,,,2006,141.5
152066491,Castello Monaci Negroamaro Salento Maru 2017,False,21125,Negroamaro Salento Maru,Red,False,640,Italie,5918,11.71,14.41,54.55,11.45,9.53,"Garnet-red colour; intense bouquet, full and satisfying flavour even if slightly bitter, round, and of excellent structure.",13.5,208,4,3,0,0,0,0,0,0,0,0,6,19,203,183,36,9.91,11.75,26.94,9.01,False,True,True,,2017,12.0
2284259,Château Canon-La-Gaffelière Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,,1389505,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Red,False,827,France,197195,0.34,1.49,33.33,0.63,0.43,,14.0,266,4,2,0,0,0,0,0,0,0,0,4,4,39,263,138,0.17,0.92,2.13,0.22,,,,,2009,137.3
1967798,Château Troplong Mondot Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Red,False,827,France,1384,0.39,1.72,33.33,0.72,0.49,,16.0,266,4,2,0,0,0,0,0,0,0,0,2,8,23,225,192,0.08,0.53,0.85,0.09,,,,,2010,175.5
