vintage_id,merchant_id,price,currency,bottles_in_stock,bottles_sold,message,bottle_volume_ml
88126826,3157,36.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
88126826,3429,37.5,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
88126826,3429,37.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
88126826,22908,37.5,EUR,,,,750
88126826,2217,38.4,EUR,,,,750
88126826,1112,39.8,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
88126826,1112,88.8,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
88126826,2240,39.9,EUR,,,,750
88126826,6752,40.8,EUR,6.0,,"Prix par bouteille, caisse de 6 bouteilles",750
88126826,4093,41.3,EUR,,,,750
88126826,22983,41.5,EUR,,,,750
88126826,627,50.82,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
88126826,627,52.65,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
88126826,627,52.65,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
88126826,627,52.65,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
9471724,595,45.0,EUR,78.0,7.0,,750
9471724,5532,49.04,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €53.50),750
9471724,19432,58.42,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
9471724,3157,40.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
9471724,633,40.9,EUR,,,,750
9471724,3429,42.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
9471724,1112,45.9,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
9471724,1112,48.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
9471724,1112,104.8,EUR,,,"Prix par magnum, caisse de 3 bouteilles",1500
9471724,2432,46.9,EUR,,,,750
9471724,3483,47.0,EUR,,,,750
9471724,2148,48.75,EUR,12.0,,,750
9471724,1557,50.0,EUR,,,,750
9471724,1557,99.0,EUR,,,"Prix par Magnum (1,5 l)",1500
9471724,627,53.3,EUR,,,,750
9471724,1316,59.9,EUR,,,,750
9471724,1216,50.85,EUR,,,,750
3437531,19432,185.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3437531,2477,118.0,EUR,,,,750
3437531,2477,243.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3437531,2148,125.6,EUR,4.0,,,750
3437531,633,140.0,EUR,,,,750
3437531,1112,143.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3437531,1112,147.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3437531,22266,250.0,EUR,,,,750
3437531,1216,127.1,EUR,,,,750
24740473,525,17.0,EUR,27.0,19.0, - Autres tailles disponibles,750
24740473,595,18.4,EUR,108.0,,,750
24740473,6688,20.0,EUR,324.0,,"Prix par bouteille, caisse de 12 bouteilles",750
24740473,1866,20.5,EUR,48.0,,,750
24740473,19432,21.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
24740473,2148,18.9,EUR,24.0,,,750
24740473,2217,20.4,EUR,,,,750
3485129,26337,18.9,EUR,27.0,,"Prix par bouteille, caisse de 3 bouteilles",750
3485129,493,23.0,EUR,,,,750
156154731,6688,22.92,EUR,1872.0,3.0,"Prix par bouteille, caisse de 12 bouteilles",750
156154731,1866,11.0,EUR,48.0,15.0,"Prix par 1/2 bouteille (37,5 cl) - Autres tailles disponibles",375
156154731,1557,21.0,EUR,,,,750
156154731,23443,23.8,EUR,,,,750
156154731,25001,30.512311709950268,EUR,,,,750
150282008,6688,157.5,EUR,144.0,,"Prix par bouteille, caisse de 6 bouteilles",750
150282008,19432,178.5,EUR,720.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €207)",750
150282008,3483,136.0,EUR,,,,750
150282008,1112,159.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
150282008,1112,331.2,EUR,,,"Prix par Magnum (1,5 l)",1500
150282008,1316,200.0,EUR,,,,750
150282008,25292,159.0,EUR,,,,750
150282008,25292,319.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3811543,19432,33.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3452034,1866,75.0,EUR,48.0,2.0,,750
3452034,19432,76.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
145710961,3687,32.82,EUR,114.0,1.0,"Prix par bouteille, caisse de 6 bouteilles",750
145710961,12242,35.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
145710961,27522,54.9,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
145710961,27522,54.9,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2473923,19432,55.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2473923,1866,65.0,EUR,48.0,5.0,,750
2473923,2477,33.0,EUR,,,,750
2473923,2477,79.0,EUR,,,"Prix par Magnum (1,5 l)",1500
2473923,633,42.0,EUR,,,,750
2473923,1557,59.0,EUR,,,,750
2473923,1557,118.05,EUR,,,"Prix par Magnum (1,5 l)",1500
2473923,28020,59.0,EUR,,,,750
2473923,28020,118.05,EUR,,,"Prix par Magnum (1,5 l)",1500
2473923,23422,59.0,EUR,,,,750
2473923,1112,70.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
4662952,1866,38.0,EUR,48.0,6.0,,750
4662952,2432,24.9,EUR,,,,750
4662952,2477,29.0,EUR,,,,750
4662952,2477,65.9,EUR,,,"Prix par Magnum (1,5 l)",1500
4662952,1112,79.6,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
5552725,595,68.0,EUR,55.0,,,750
5552725,1866,93.4,EUR,48.0,,,750
5552725,19432,119.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
5552725,6688,165.83,EUR,108.0,,"Prix par magnum, caisse de 6 bouteilles",1500
5552725,3297,59.0,EUR,,,,750
5552725,2148,73.5,EUR,3.0,,,750
5552725,3157,75.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
5552725,3157,75.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
5552725,3157,151.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
5552725,3429,79.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
5552725,1112,82.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
5552725,13285,87.0,EUR,,,,750
5552725,719,69.15,EUR,,,,750
5552725,1216,73.5,EUR,,,,750
2224424,19432,19.5,EUR,720.0,,"Prix par bouteille, caisse de 12 bouteilles",750
26940492,595,31.0,EUR,1039.0,6.0, - Autres tailles disponibles,750
26940492,3687,33.6,EUR,360.0,,"Prix par bouteille, caisse de 6 bouteilles",750
26940492,19432,35.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
26940492,6688,64.17,EUR,11232.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
26940492,1866,68.0,EUR,48.0,,,750
26940492,633,30.0,EUR,,,,750
26940492,3305,36.0,EUR,,,,750
26940492,2432,58.0,EUR,,,,750
26940492,627,65.91,EUR,,,,750
1348094,4641,103.0,EUR,5.0,,,750
1348094,19432,203.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1348094,279,108.0,EUR,,,,750
1348094,22897,108.0,EUR,,,,750
1348094,1112,136.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1348094,633,155.0,EUR,,,,750
18302119,2054,120.0,EUR,7.0,4.0,,750
18302119,1866,143.5,EUR,48.0,,,750
18302119,5532,150.0,EUR,,,,750
18302119,22853,180.0,EUR,,,,750
18302119,19432,185.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
18302119,3157,120.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
18302119,1112,121.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
18302119,1112,220.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
18302119,1112,78.5,EUR,,,"Prix par ½ bouteille, caisse de 24 bouteilles",375
18302119,3429,126.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
18302119,1346,132.0,EUR,,,,750
18302119,416,149.0,EUR,,,,750
18302119,6752,149.5,EUR,6.0,,"Prix par bouteille, caisse de 6 bouteilles",750
18302119,2432,250.0,EUR,,,,750
18302119,627,284.09,EUR,,,,750
18302119,1601,134.03,EUR,,,,750
18302119,460,138.864481254725,EUR,,,,750
18302119,19161,99.0,EUR,,,,750
18302119,1299,147.5,EUR,,,,750
18302119,1216,151.45,EUR,,,,750
21247744,19432,46.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
21247744,633,34.5,EUR,,,,750
21247744,627,51.26,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
21247744,627,55.2,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
21247744,627,55.21,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
21247744,1557,54.7,EUR,,,,750
21247744,28020,54.7,EUR,,,,750
21247744,1216,48.7,EUR,,,,750
115937853,6688,45.83,EUR,432.0,,"Prix par bouteille, caisse de 12 bouteilles",750
115937853,460,59.4339979770223,EUR,,,,750
2228693,19432,151.5,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2228693,2432,90.0,EUR,,,,750
2228693,23357,95.0,EUR,,,,750
2228693,1346,98.0,EUR,,,,750
2228693,3297,102.0,EUR,,,,750
2228693,627,102.27,EUR,,,,750
2228693,1112,133.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2228693,1112,278.4,EUR,,,"Prix par Magnum (1,5 l)",1500
2228693,2477,149.0,EUR,,,"Prix par Magnum (1,5 l)",1500
1221669,19432,131.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €162)",750
1221669,595,145.0,EUR,5.0,,,750
1221669,279,93.6,EUR,,,,750
1221669,2240,98.4,EUR,,,,750
1221669,3483,120.0,EUR,,,,750
1221669,633,120.0,EUR,,,,750
1221669,1112,272.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3786373,6688,48.33,EUR,108.0,1.0,"Prix par bouteille, caisse de 6 bouteilles",750
2423690,595,17.5,EUR,12.0,, - Autres tailles disponibles,750
2423690,2054,17.9,EUR,13.0,,,750
2423690,19432,19.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2423690,3297,14.0,EUR,,,,750
2423690,633,15.5,EUR,,,,750
2423690,1557,18.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2423690,3649,19.0,EUR,,,,750
2423690,1157,13.0,EUR,,,,750
5591053,19432,20.5,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
5591053,3297,11.0,EUR,,,,750
5591053,23388,19.92,EUR,,,,750
20620918,21896,25.8,EUR,173.0,337.0,,750
20620918,5532,31.17,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €34),750
20620918,595,35.0,EUR,15.0,,,750
20620918,6688,35.0,EUR,16056.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
20620918,19432,35.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €48)",750
20620918,3297,28.5,EUR,,,,750
20620918,6752,29.9,EUR,12.0,,"Prix par bouteille, caisse de 6 bouteilles",750
20620918,1112,33.6,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
20620918,1112,86.0,EUR,,,"Prix par magnum, caisse de 3 bouteilles",1500
20620918,2148,38.6,EUR,18.0,,,750
15848570,595,36.5,EUR,18.0,,,750
15848570,6688,37.08,EUR,12240.0,,"Prix par bouteille, caisse de 12 bouteilles",750
15848570,22751,42.0,EUR,,,,750
15848570,6752,34.7,EUR,24.0,,"Prix par bouteille, caisse de 6 bouteilles",750
15848570,1557,37.0,EUR,,,,750
15848570,1557,77.0,EUR,,,"Prix par Magnum (1,5 l)",1500
17967896,5532,45.0,EUR,,12.0,Prix pour 12 bouteilles ou plus,750
17967896,1866,48.0,EUR,48.0,6.0,,750
17967896,19432,51.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
17967896,3157,40.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
17967896,3157,40.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
17967896,1112,40.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
17967896,3483,42.0,EUR,,,,750
17967896,3429,42.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
17967896,2148,42.9,EUR,12.0,,,750
17967896,1557,43.0,EUR,,,,750
17967896,28020,43.0,EUR,,,,750
17967896,2770,44.95,EUR,,,,750
17967896,22810,65.0,EUR,,,,750
17967896,718,38.0,EUR,,,,750
19152921,6688,23.33,EUR,8964.0,,"Prix par bouteille, caisse de 12 bouteilles",750
19152921,3813,25.0,EUR,,,,750
19152921,595,27.9,EUR,4.0,,,750
19152921,2432,21.9,EUR,,,,750
19152921,1557,22.85,EUR,,,,750
19152921,28020,22.85,EUR,,,,750
91446,595,290.0,EUR,13.0,,,750
91446,593,198.0,EUR,,,,750
91446,1112,206.8,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
91446,1112,218.4,EUR,,,,750
91446,1112,480.0,EUR,,,"Prix par Magnum (1,5 l)",1500
146661659,22760,9.4,EUR,,387.0,,750
146661659,19014,11.9,EUR,,,,750
89355,6688,135.0,EUR,468.0,,"Prix par bouteille, caisse de 6 bouteilles",750
89355,2565,178.0,EUR,,,,750
89355,22897,265.0,EUR,,,,750
19451827,5532,94.97000000000001,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €103.60),750
19451827,6688,103.33,EUR,324.0,,"Prix par bouteille, caisse de 6 bouteilles - Autres tailles disponibles",750
19451827,3687,104.58,EUR,57.0,,,750
19451827,1866,119.0,EUR,48.0,,,750
19451827,19432,125.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €136)",750
19451827,525,196.67,EUR,12.0,,"Prix par magnum, caisse de 6 bouteilles",1500
19451827,19131,64.0,EUR,,,,750
19451827,279,78.0,EUR,,,,750
19451827,210,81.6,EUR,,,,750
19451827,2217,84.0,EUR,,,,750
19451827,3157,88.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
19451827,3483,90.0,EUR,,,,750
19451827,23357,92.0,EUR,,,,750
19451827,3297,93.0,EUR,,,,750
19451827,3429,93.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
19451827,1112,96.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
19451827,1112,118.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
19451827,1112,138.0,EUR,,,,750
19451827,1112,196.6,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
19451827,2148,99.0,EUR,60.0,,,750
19451827,22266,104.0,EUR,,,,750
19451827,22855,105.0,EUR,,,,750
19451827,1557,119.0,EUR,,,,750
19451827,28020,119.0,EUR,,,,750
19451827,627,120.5,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
19451827,627,120.67,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
19451827,3228,199.99,EUR,,,,750
19451827,3228,444.99,EUR,,,"Prix par Magnum (1,5 l)",1500
19451827,1316,150.0,EUR,,,,750
19451827,1216,108.5,EUR,,,,750
1958703,1866,121.7,EUR,48.0,,,750
1958703,19432,128.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1958703,1112,105.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1958703,1112,107.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1958703,1112,200.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
1958703,1112,214.8,EUR,,,"Prix par magnum, caisse de 3 bouteilles",1500
1958703,11870,114.0,EUR,,,,750
1958703,1557,141.2,EUR,,,"Prix par Magnum (1,5 l)",1500
1958703,6411,119.0,EUR,,,"Prix par Magnum (1,5 l)",1500
1369974,6688,38.33,EUR,30216.0,,"Prix par bouteille, caisse de 12 bouteilles",750
160092378,2434,18.5,EUR,24.0,2.0,,750
160092378,28293,14.8,EUR,,,,750
160092378,1463,15.5,EUR,,,,750
1231008,22811,52.0,EUR,2.0,1.0,,750
1231008,19432,92.25,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
154255924,3687,18.74,EUR,288.0,1.0,"Prix par bouteille, caisse de 6 bouteilles",750
5052552,595,120.0,EUR,3.0,,,750
5052552,22853,150.0,EUR,,,,750
5052552,5532,151.26,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €165),750
5052552,19432,166.5,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
5052552,210,120.0,EUR,,,,750
5052552,2682,133.0,EUR,,,,750
5052552,3297,135.0,EUR,,,,750
5052552,1112,136.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
5052552,1112,137.8,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
5052552,1112,246.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
5052552,493,175.0,EUR,,,,750
5052552,1316,225.0,EUR,,,,750
5052552,719,116.66,EUR,,,,750
5052552,1216,134.6,EUR,,,,750
5052552,1216,278.7,EUR,,,"Prix par Magnum (1,5 l)",1500
86983363,19432,30.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
86983363,197,24.0,EUR,,,,750
86983363,3297,26.0,EUR,,,,750
86983363,1346,26.0,EUR,,,,750
86983363,3157,29.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
86983363,3157,29.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
86983363,3429,30.5,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
86983363,3429,30.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
142628592,6688,78.33,EUR,45360.0,1.0,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
142628592,26337,79.0,EUR,28.0,,,750
142628592,595,80.0,EUR,152.0,, - Autres tailles disponibles,750
142628592,1866,81.0,EUR,48.0,,,750
142628592,19432,99.83,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €117)",750
142628592,2432,61.9,EUR,,,,750
142628592,2682,69.0,EUR,,,,750
142628592,627,70.57,EUR,,,,750
142628592,627,86.24,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
142628592,627,87.91,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
142628592,627,87.91,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
142628592,627,87.91,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
142628592,3297,74.0,EUR,,,,750
142628592,22983,74.25,EUR,,,,750
142628592,2240,75.0,EUR,,,,750
142628592,1112,76.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
142628592,1112,76.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
142628592,1112,165.6,EUR,,,"Prix par magnum, caisse de 3 bouteilles",1500
142628592,1557,78.0,EUR,,,,750
142628592,1557,149.0,EUR,,,"Prix par Magnum (1,5 l)",1500
142628592,1346,78.0,EUR,,,,750
142628592,22213,94.0,EUR,,,,750
142628592,19161,69.0,EUR,,,,750
142628592,25292,84.9,EUR,,,,750
5368560,6688,24.58,EUR,12948.0,2.0,"Prix par bouteille, caisse de 12 bouteilles",750
5368560,18103,27.9,EUR,11.0,,,750
5368560,633,19.9,EUR,,,,750
5368560,22266,29.0,EUR,,,,750
5368560,627,33.95,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
5368560,627,33.97,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
5368560,627,37.22,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
5368560,627,37.22,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
5748848,26337,48.3,EUR,9.0,,,750
5748848,19432,54.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €66)",750
5748848,2240,45.0,EUR,,,,750
5748848,210,45.6,EUR,,,,750
5748848,633,48.0,EUR,,,,750
5748848,1112,50.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
5748848,22266,69.0,EUR,,,,750
5748848,1216,53.4,EUR,,,,750
1192843,1866,43.0,EUR,48.0,,,750
1192843,279,36.0,EUR,,,,750
1192843,2477,70.2,EUR,,,"Prix par Magnum (1,5 l)",1500
150954017,26337,16.9,EUR,1.0,,,750
150954017,22998,18.5,EUR,,,,750
150954017,1601,17.45,EUR,,,,750
156103559,3687,20.11,EUR,684.0,5.0,"Prix par bouteille, caisse de 6 bouteilles",750
156103559,6688,23.33,EUR,144.0,,"Prix par bouteille, caisse de 12 bouteilles",750
156103559,21311,18.5,EUR,,,,750
15240881,5532,22.459999999999997,EUR,,12.0,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €24.50),750
15240881,6688,22.92,EUR,6912.0,,"Prix par bouteille, caisse de 12 bouteilles",750
15240881,2768,23.0,EUR,,,,750
15240881,3687,25.52,EUR,33.0,3.0,,750
15240881,1866,33.0,EUR,48.0,6.0,,750
15240881,13285,24.0,EUR,,,,750
15240881,27792,26.5,EUR,,,,750
15240881,3429,27.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
15240881,22778,27.2,EUR,,,,750
15240881,2698,29.5,EUR,,,,750
15240881,22266,46.0,EUR,,,,750
21939,1866,89.0,EUR,48.0,1.0,,750
21939,1112,73.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
21939,1112,198.2,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
21939,1557,84.38,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
104522038,3024,43.0,EUR,54.0,2.0,"Prix par bouteille, caisse de 6 bouteilles",750
104522038,2432,40.0,EUR,,,,750
104522038,1633,46.9,EUR,,,,750
4347064,6688,48.33,EUR,216.0,,"Prix par bouteille, caisse de 6 bouteilles",750
1505310,6688,25.83,EUR,612.0,1.0,"Prix par bouteille, caisse de 6 bouteilles",750
2339249,19432,25.33,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2339249,3188,26.0,EUR,9.0,,,750
2339249,24476,28.25,EUR,,,,750
145147437,5532,64.17,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €70),750
145147437,6688,65.83,EUR,20544.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
145147437,595,68.9,EUR,588.0,, - Autres tailles disponibles,750
145147437,26337,69.8,EUR,159.0,,,750
145147437,19432,73.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €102)",750
145147437,279,54.0,EUR,,,,750
145147437,3297,59.5,EUR,,,,750
145147437,22908,59.5,EUR,,,,750
145147437,3157,60.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
145147437,1112,62.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
145147437,1112,66.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
145147437,3429,63.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
145147437,2240,64.5,EUR,,,,750
145147437,6752,64.8,EUR,6.0,,"Prix par bouteille, caisse de 6 bouteilles",750
145147437,2148,72.3,EUR,12.0,,,750
145147437,3228,129.99,EUR,,,,750
145147437,3228,299.99,EUR,,,"Prix par Magnum (1,5 l)",1500
145147437,460,88.8177222105221,EUR,,,,750
145147437,460,181.6347414811803,EUR,,,"Prix par Magnum (1,5 l)",1500
159391946,23215,7.69,EUR,,1721.0,,750
159391946,2642,7.7,EUR,,317.0,,750
159391946,2107,7.8,EUR,25.0,119.0,,750
159391946,18103,8.0,EUR,22.0,39.0, - Autres tailles disponibles,750
159391946,22853,8.4,EUR,,3.0,"Prix par bouteille, caisse de 6 bouteilles. (Prix unitaire par bouteille : €8.55)",750
159391946,3188,8.5,EUR,6.0,,,750
159391946,3813,8.9,EUR,,10.0,,750
159391946,2583,8.9,EUR,,5.0,,750
159391946,1866,9.0,EUR,48.0,17.0,,750
159391946,22751,9.5,EUR,,,,750
159391946,595,9.5,EUR,210.0,, - Autres tailles disponibles,750
159391946,2217,7.56,EUR,,,,750
159391946,1936,7.7,EUR,,,,750
159391946,1936,15.9,EUR,,,"Prix par Magnum (1,5 l)",1500
159391946,577,7.7,EUR,,,,750
159391946,3951,7.7,EUR,,,,750
159391946,3951,14.95,EUR,,,"Prix par Magnum (1,5 l)",1500
159391946,22225,7.7,EUR,,,,750
159391946,21311,7.9,EUR,,,,750
159391946,4077,8.85,EUR,,,,750
159391946,2685,8.9,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
159391946,2685,8.9,EUR,,,,750
159391946,22861,8.9,EUR,,,,750
159391946,27831,8.9,EUR,,,,750
159391946,2145,9.0,EUR,,,,750
159391946,2145,17.9,EUR,,,"Prix par Magnum (1,5 l)",1500
159391946,2565,9.3,EUR,,,,750
159391946,2274,8.95,EUR,,,,750
1984428,1866,69.0,EUR,48.0,,"Prix par Magnum (1,5 l)",1500
2839479,19432,60.33,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2839479,2477,39.9,EUR,,,,750
2839479,2477,85.0,EUR,,,"Prix par Magnum (1,5 l)",1500
2839479,1112,49.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2839479,1557,52.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2839479,1633,56.0,EUR,,,,750
2228701,595,49.0,EUR,146.0,,,750
2228701,19432,61.33,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2228701,2477,48.0,EUR,,,,750
2228701,1112,49.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2228701,1112,52.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2228701,2148,52.95,EUR,6.0,,,750
2228701,1557,54.0,EUR,,,,750
2228701,633,54.0,EUR,,,,750
2228701,1316,69.9,EUR,,,,750
2228701,197,98.0,EUR,,,"Prix par Magnum (1,5 l)",1500
25575663,595,28.9,EUR,589.0,12.0, - Autres tailles disponibles,750
25575663,5532,29.88,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €32.60),750
25575663,19432,35.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
25575663,210,27.6,EUR,,,,750
25575663,1112,32.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
25575663,2856,38.0,EUR,,,,750
25575663,4067,42.0,EUR,,,,750
85455,19432,175.83,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
85455,1112,140.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
85455,1112,164.4,EUR,,,,750
85455,1594,90.0,EUR,,,,750
150652593,3687,10.24,EUR,720.0,,"Prix par bouteille, caisse de 6 bouteilles",750
150652593,1561,6.8,EUR,,,,750
4709690,595,15.5,EUR,1517.0,,,750
4709690,6688,17.08,EUR,4320.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
4709690,19432,17.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
4709690,2768,31.99,EUR,,,"Prix par Magnum (1,5 l)",1500
4709690,633,13.5,EUR,,,,750
4709690,23357,17.0,EUR,,,,750
4709690,627,22.66,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
